acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
0.0579999999999999,0.815,233893.0,0.509,0.877,A,0.0954,-12.991,Minor,0.0486,113.475,0.7709999999999999,Electronic
0.636,0.62,376733.0,0.318,0.879,C#,0.118,-15.88,Major,0.0399,150.379,0.2,Electronic
0.0378,0.716,259587.0,0.986,0.382,G,0.159,-3.46,Major,0.0676,125.971,0.6809999999999999,Electronic
0.111,0.7140000000000001,196507.0,0.867,8.55e-05,G,0.325,-6.295,Minor,0.0569,122.915,0.872,Electronic
0.173,0.542,237827.0,0.7490000000000001,0.942,F#,0.315,-8.333,Minor,0.0277,94.031,0.674,Electronic
0.7020000000000001,0.598,-1.0,0.573,0.938,F,0.0994,-15.523,Minor,0.0401,111.376,0.56,Electronic
0.718,0.518,233613.0,0.302,0.94,G,0.103,-13.57,Major,0.0336,170.025,0.296,Electronic
0.0662,0.515,205507.0,0.998,0.521,C#,0.521,-2.189,Major,0.156,127.74,0.154,Electronic
0.627,0.774,356576.0,0.741,0.6729999999999999,C,0.1159999999999999,-8.007,Minor,0.0919,123.973,0.688,Electronic
0.0004089999999999,0.5670000000000001,188764.0,0.898,0.613,A#,0.249,-1.286,Minor,0.125,74.995,0.183,Electronic
0.0106,0.652,341400.0,0.312,0.35,G#,0.0745,-17.647000000000002,Major,0.0518,105.965,0.211,Electronic
0.00155,0.653,201410.0,0.899,0.799,C#,0.148,-3.954,Major,0.035,142.999,0.306,Electronic
0.0827,0.908,227467.0,0.978,0.00117,B,0.389,-1.51,Minor,0.306,127.983,0.7290000000000001,Electronic
0.216,0.626,337091.0,0.362,0.867,C,0.6809999999999999,-14.892,Major,0.0479,109.948,0.107,Electronic
0.0816,0.6890000000000001,202333.0,0.8740000000000001,0.129,A,0.272,-5.275,Minor,0.0464,121.019,0.961,Electronic
0.0084599999999999,0.583,-1.0,0.6729999999999999,0.8290000000000001,D,0.303,-11.457,Major,0.0268,111.983,0.19,Electronic
0.0151,0.728,248276.0,0.902,0.00144,C#,0.361,-0.643,Major,0.1969999999999999,145.043,0.22,Electronic
0.0143,0.502,268000.0,0.8690000000000001,0.0069099999999999,F,0.291,-3.899,Minor,0.0981,150.119,0.415,Electronic
0.0192,0.665,312227.0,0.888,7.13e-05,A,0.1119999999999999,-5.99,Minor,0.0409,127.628,0.622,Electronic
0.011,0.5920000000000001,219293.0,0.695,2.36e-06,B,0.336,-7.987999999999999,Minor,0.0291,117.858,0.6579999999999999,Electronic
0.00431,0.617,223300.0,0.944,7.809999999999999e-05,B,0.268,-2.849,Major,0.318,149.541,0.238,Electronic
0.0003549999999999,0.8140000000000001,378688.0,0.877,0.455,C,0.206,-6.84,Major,0.0533,122.003,0.64,Electronic
0.00226,0.657,174227.0,0.7090000000000001,0.63,A#,0.2,-6.533,Minor,0.0579,80.499,0.779,Electronic
0.196,0.746,442189.0,0.4589999999999999,0.871,C#,0.182,-13.505999999999998,Major,0.066,120.015,0.351,Electronic
0.178,0.7090000000000001,188680.0,0.677,0.00362,F#,0.0974,-9.092,Major,0.0661,99.029,0.544,Electronic
0.0161,0.6829999999999999,182000.0,0.68,0.0,A#,0.319,-5.861000000000001,Minor,0.0376,145.042,0.557,Electronic
0.581,0.515,287227.0,0.574,0.575,E,0.185,-9.8,Major,0.0279999999999999,136.993,0.2739999999999999,Electronic
0.00163,0.736,241733.0,0.659,0.8059999999999999,C,0.0905,-6.549,Major,0.0352,108.871,0.285,Electronic
0.0133,0.569,265100.0,0.96,0.00135,C#,0.0734,-4.513,Major,0.296,75.016,0.0413,Electronic
0.122,0.878,330000.0,0.921,0.0218,A,0.258,-5.162000000000001,Major,0.132,127.996,0.487,Electronic
0.0049,0.7659999999999999,232275.0,0.8390000000000001,0.0108,C#,0.114,-5.122999999999999,Major,0.0409999999999999,124.992,0.113,Electronic
0.000367,0.518,270859.0,0.7020000000000001,0.841,A,0.396,-5.039,Major,0.0299,117.014,0.23,Electronic
0.00988,0.7020000000000001,219200.0,0.807,0.00971,B,0.111,-2.688,Major,0.206,75.063,0.363,Electronic
0.000266,0.866,406605.0,0.6970000000000001,0.0401,C,0.0528,-7.2010000000000005,Major,0.067,124.014,0.7759999999999999,Electronic
0.00324,0.466,214000.0,0.907,3.02e-06,G#,0.0901,-5.603,Minor,0.348,149.965,0.332,Electronic
0.00268,0.483,195200.0,0.898,0.944,E,0.136,-5.622999999999999,Minor,0.0406,149.991,0.0393,Electronic
0.0846,0.508,230533.0,0.8079999999999999,0.000727,C,0.0719,-12.496,Minor,0.0403,94.255,0.209,Electronic
0.00413,0.482,228857.0,0.758,0.0904,E,0.2,-3.333,Minor,0.057,125.005,0.253,Electronic
0.0009019999999999,0.569,264000.0,0.7859999999999999,0.426,F,0.107,-4.375,Minor,0.1369999999999999,150.02200000000002,0.396,Electronic
0.0086,0.561,218200.0,0.821,0.00347,B,0.103,-8.677,Minor,0.0289,119.711,0.8540000000000001,Electronic
0.000516,0.5710000000000001,183985.0,0.923,0.215,C#,0.143,-2.597,Major,0.0658,150.22,0.465,Electronic
0.166,0.637,206118.0,0.472,0.105,B,0.143,-4.984,Minor,0.108,84.59899999999999,0.22,Electronic
0.172,0.795,185333.0,0.518,0.0597,C#,0.17,-11.736,Major,0.0986,115.008,0.585,Electronic
0.00105,0.8,257707.0,0.903,0.4429999999999999,G,0.0833,-5.277,Major,0.0727,123.876,0.634,Electronic
0.001,0.563,236712.0,0.631,0.00104,C,0.102,-5.682,Major,0.1989999999999999,146.211,0.208,Electronic
0.0021899999999999,0.539,212973.0,0.914,0.0806,A,0.1989999999999999,-5.7860000000000005,Minor,0.0345,141.35,0.432,Electronic
0.4,0.381,230173.0,0.423,0.0289,C#,0.149,-12.356,Major,0.0517,130.07,0.24,Electronic
0.946,0.542,247818.0,0.16,0.928,G,0.263,-21.672,Minor,0.0365,126.921,0.198,Electronic
0.0108,0.489,254453.0,0.7759999999999999,0.135,A,0.273,-6.087999999999999,Major,0.0351,75.516,0.436,Electronic
0.0101,0.602,214000.0,0.986,0.0021899999999999,C,0.315,-0.563,Major,0.531,75.02600000000001,0.0464,Electronic
0.0111,0.355,293172.0,0.674,0.919,G#,0.0901,-9.093,Major,0.0513,90.954,0.0356,Electronic
0.00591,0.644,186240.0,0.927,0.4479999999999999,E,0.363,-4.651,Major,0.0508,125.001,0.316,Electronic
9.19e-05,0.519,239667.0,0.818,0.00467,C#,0.426,-6.218,Major,0.0596,183.975,0.544,Electronic
0.00298,0.45,-1.0,0.915,0.446,F,0.7709999999999999,-1.404,Minor,0.236,137.94799999999998,0.156,Electronic
0.153,0.841,212500.0,0.7979999999999999,3.33e-06,C#,0.0618,-4.206,Minor,0.2289999999999999,95.948,0.591,Electronic
0.293,0.497,-1.0,0.414,0.879,A,0.108,-14.626,Major,0.133,201.947,0.511,Electronic
0.000449,0.43,231637.0,0.812,0.00899,A#,0.0531,-5.303,Minor,0.0669,149.998,0.286,Electronic
4.270000000000001e-05,0.629,278400.0,0.914,0.544,C#,0.108,-2.577,Major,0.0509,149.991,0.183,Electronic
0.00316,0.6779999999999999,272098.0,0.746,0.0192,B,0.0983,-6.178,Minor,0.278,145.096,0.426,Electronic
0.0185,0.802,194590.0,0.7929999999999999,0.0,B,0.363,-4.578,Major,0.198,150.143,0.564,Electronic
0.0128,0.574,157524.0,0.67,0.601,A,0.645,-3.68,Major,0.207,149.975,0.513,Electronic
0.0688,0.517,378840.0,0.696,0.789,E,0.122,-7.794,Major,0.0521,168.422,0.3429999999999999,Electronic
0.11,0.777,-1.0,0.667,0.0008609999999999,G,0.0958,-5.034,Major,0.358,170.12099999999998,0.69,Electronic
0.00883,0.687,180233.0,0.698,0.0977,B,0.11,-3.728,Minor,0.437,112.494,0.591,Electronic
0.0928,0.887,346533.0,0.7490000000000001,1.56e-06,G,0.315,-7.322999999999999,Major,0.223,127.999,0.6970000000000001,Electronic
0.00885,0.897,204016.0,0.762,0.016,E,0.0824,-4.48,Minor,0.0625,126.035,0.43,Electronic
0.638,0.57,-1.0,0.21,0.888,G#,0.104,-15.555,Minor,0.0367,99.091,0.0388,Electronic
0.00331,0.467,-1.0,0.637,0.000548,C,0.337,-8.652000000000001,Major,0.0342,179.55900000000003,0.2319999999999999,Electronic
0.0054399999999999,0.664,184434.0,0.893,0.000193,C#,0.131,-4.501,Major,0.201,189.988,0.401,Electronic
0.136,0.792,379600.0,0.664,0.8240000000000001,A#,0.121,-10.403,Minor,0.0638,109.99,0.733,Electronic
0.00108,0.6779999999999999,237000.0,0.711,0.043,F#,0.22,-8.911,Minor,0.0568,165.06400000000002,0.305,Electronic
0.00277,0.331,216279.0,0.923,0.0147,F#,0.126,-3.0860000000000003,Minor,0.327,171.858,0.208,Electronic
0.0294,0.86,251009.0,0.68,0.838,D,0.198,-4.32,Major,0.0829,109.995,0.237,Electronic
0.0139,0.498,-1.0,0.945,0.647,F,0.3379999999999999,-0.003,Minor,0.1369999999999999,149.888,0.179,Electronic
0.608,0.85,312507.0,0.74,0.000782,B,0.302,-6.327000000000001,Minor,0.0552,123.451,0.907,Electronic
0.024,0.471,-1.0,0.591,0.000339,C#,0.148,-11.088,Major,0.0412,71.047,0.1689999999999999,Electronic
0.128,0.4579999999999999,164456.0,0.826,2.34e-05,F#,0.3429999999999999,-7.604,Major,0.166,110.245,0.494,Electronic
0.0172,0.285,-1.0,0.902,0.32,F#,0.171,-3.128,Minor,0.146,150.03799999999998,0.109,Electronic
0.0412,0.527,357107.0,0.7509999999999999,0.7979999999999999,G#,0.644,-8.764,Major,0.0361,123.491,0.135,Electronic
0.285,0.845,-1.0,0.8490000000000001,0.00954,B,0.0867,-3.01,Minor,0.0444,126.044,0.3229999999999999,Electronic
0.153,0.792,265133.0,0.5489999999999999,0.379,F,0.3429999999999999,-9.855,Major,0.0456,120.013,0.476,Electronic
0.000107,0.521,249000.0,0.8809999999999999,0.0192,C#,0.106,-8.812000000000001,Minor,0.0471,127.061,0.317,Electronic
0.0134,0.8079999999999999,445723.0,0.451,0.7759999999999999,C,0.106,-12.013,Major,0.0714,120.961,0.353,Electronic
0.132,0.698,368400.0,0.789,0.0091,G#,0.366,-4.936,Major,0.163,123.016,0.492,Electronic
0.367,0.594,236522.0,0.815,0.0,G#,0.0948,-3.47,Major,0.0423,137.933,0.3389999999999999,Electronic
0.148,0.701,462267.0,0.7879999999999999,0.625,D,0.0977,-5.611000000000001,Major,0.0425,142.584,0.795,Electronic
0.0139,0.597,-1.0,0.951,0.615,G#,0.148,-5.21,Major,0.062,159.968,0.251,Electronic
0.00187,0.774,248571.0,0.944,0.191,A#,0.111,0.072,Minor,0.0782,140.063,0.369,Electronic
0.00171,0.721,197442.0,0.925,0.0545,E,0.547,-3.208,Minor,0.196,111.961,0.37,Electronic
0.115,0.563,200800.0,0.868,0.293,D,0.108,-4.691,Major,0.0535,117.028,0.535,Electronic
0.055,0.6509999999999999,240009.0,0.418,8.56e-05,C,0.103,-9.306,Major,0.0352,139.997,0.104,Electronic
0.385,0.594,322787.0,0.481,0.845,E,0.131,-14.483,Minor,0.047,109.941,0.585,Electronic
0.17,0.77,-1.0,0.638,0.00532,A#,0.0972,-5.402,Major,0.0682,141.935,0.299,Electronic
0.528,0.7,163613.0,0.893,0.955,C#,0.695,-10.191,Major,0.0649,140.046,0.8009999999999999,Electronic
0.246,0.675,381173.0,0.496,0.888,C#,0.155,-14.236,Minor,0.0622,80.958,0.885,Electronic
0.00892,0.5660000000000001,322105.0,0.879,0.36,B,0.142,-4.461,Major,0.11,76.01,0.295,Electronic
0.0564,0.665,360442.0,0.65,0.447,A#,0.0983,-6.782,Major,0.0335,100.014,0.3,Electronic
0.0177,0.8290000000000001,394013.0,0.263,0.0435,C,0.0826,-12.35,Major,0.0377,104.992,0.357,Electronic
0.95,0.45,202147.0,0.278,0.6459999999999999,C#,0.185,-14.318,Major,0.034,108.004,0.0421,Electronic
0.00499,0.594,204800.0,0.871,0.3879999999999999,E,0.0935,-3.477,Major,0.0421,150.009,0.63,Electronic
0.0196,0.728,232500.0,0.8959999999999999,0.252,C#,0.1009999999999999,-4.597,Minor,0.0579999999999999,128.001,0.2689999999999999,Electronic
0.00694,0.637,175983.0,0.708,0.142,F,0.344,-7.792000000000001,Minor,0.0793,99.987,0.733,Electronic
0.0197,0.774,243837.0,0.606,0.4379999999999999,C#,0.161,-6.89,Major,0.182,74.99,0.375,Electronic
0.0044399999999999,0.701,331000.0,0.607,4.09e-05,C#,0.0433,-4.513999999999999,Minor,0.0547,127.979,0.342,Electronic
0.00584,0.499,-1.0,0.608,1.6800000000000002e-05,G#,0.134,-7.316,Major,0.0681,75.039,0.0724,Electronic
0.23,0.4039999999999999,458667.0,0.61,0.949,D,0.1009999999999999,-12.952,Minor,0.0367,179.938,0.2,Electronic
0.00162,0.356,191573.0,0.917,0.8029999999999999,C,0.0877,-7.842,Major,0.0811,110.192,0.799,Electronic
0.0863,0.7709999999999999,180004.0,0.959,0.436,G#,0.0536,-2.992,Minor,0.0572,139.952,0.6629999999999999,Electronic
2.33e-05,0.416,275200.0,0.925,0.838,E,0.125,-3.94,Major,0.0763,74.99,0.0971,Electronic
0.0206,0.792,192323.0,0.969,0.00869,C,0.644,-3.488,Major,0.139,145.069,0.667,Electronic
0.0874,0.525,252280.0,0.741,0.147,A#,0.1169999999999999,-5.643,Major,0.0311,117.031,0.179,Electronic
0.0128,0.922,245947.0,0.701,0.000822,E,0.0941,-6.678999999999999,Minor,0.0868,101.996,0.54,Electronic
0.0193,0.511,-1.0,0.596,0.000704,B,0.0834,-5.05,Minor,0.053,124.964,0.0814,Electronic
0.0553,0.557,336413.0,0.778,0.7829999999999999,D,0.0993,-6.174,Major,0.0339,90.97,0.26,Electronic
0.000744,0.632,300414.0,0.93,0.000373,C#,0.174,-4.553,Major,0.226,145.035,0.251,Electronic
0.113,0.4039999999999999,294013.0,0.677,0.508,D,0.0546,-5.58,Minor,0.0384,82.022,0.165,Electronic
0.0116,0.377,447427.0,0.65,0.8270000000000001,D,0.346,-10.277,Minor,0.0284,101.547,0.0978,Electronic
0.000417,0.466,290827.0,0.828,0.205,B,0.335,-7.898,Minor,0.0518,104.495,0.299,Electronic
0.237,0.586,222136.0,0.7120000000000001,0.971,A,0.0906,-9.937,Minor,0.0313,136.037,0.178,Electronic
0.00212,0.413,220800.0,0.857,0.92,C#,0.0981,-4.974,Major,0.0482,100.095,0.073,Electronic
0.102,0.736,453507.0,0.401,0.293,G,0.0938,-11.285,Major,0.0476,100.008,0.0543,Electronic
0.0427,0.8170000000000001,224693.0,0.716,0.00263,F#,0.358,-8.898,Minor,0.144,123.475,0.6920000000000001,Electronic
0.00442,0.509,270965.0,0.904,0.843,C,0.653,-7.045,Major,0.0405,132.009,0.153,Electronic
6.53e-05,0.58,290840.0,0.7859999999999999,0.207,F#,0.461,-9.979,Major,0.0675,126.004,0.5579999999999999,Electronic
0.0462,0.66,-1.0,0.594,0.77,A,0.131,-10.545,Major,0.0387,91.082,0.913,Electronic
0.425,0.695,-1.0,0.573,0.000905,G,0.0924,-7.733,Minor,0.1,118.001,0.367,Electronic
0.1169999999999999,0.805,354893.0,0.794,0.315,G,0.315,-7.468999999999999,Minor,0.0682,104.992,0.733,Electronic
0.136,0.623,198621.0,0.933,0.589,D,0.412,-4.932,Major,0.591,144.89600000000002,0.295,Electronic
0.0208,0.7759999999999999,325584.0,0.474,0.384,B,0.0877,-8.437999999999999,Minor,0.0418,130.025,0.195,Electronic
0.0139,0.531,-1.0,0.6509999999999999,0.439,F#,0.119,-8.31,Major,0.0327,119.967,0.0388,Electronic
0.524,0.551,289187.0,0.327,0.0036799999999999,E,0.122,-13.714,Minor,0.0384,75.03699999999999,0.22,Electronic
0.000291,0.478,266400.0,0.8690000000000001,0.243,E,0.0804,-3.033,Minor,0.0785,150.14,0.314,Electronic
0.914,0.616,-1.0,0.433,0.531,F#,0.081,-16.555,Minor,0.0363,105.915,0.118,Electronic
0.0462,0.752,-1.0,0.8440000000000001,0.131,A,0.0782,-8.705,Major,0.0398,124.013,0.78,Electronic
0.342,0.726,360200.0,0.87,0.902,F,0.121,-6.506,Minor,0.0997,141.96200000000002,0.677,Electronic
0.198,0.6890000000000001,480686.0,0.569,0.00725,D,0.108,-10.285,Major,0.0421,119.996,0.283,Electronic
0.0157,0.833,211882.0,0.938,0.0718,C#,0.0663,-2.242,Major,0.0551,128.024,0.79,Electronic
0.0127,0.825,155435.0,0.7909999999999999,0.00227,D,0.0722,-4.7,Major,0.0495,101.999,0.512,Electronic
0.0111,0.659,350098.0,0.757,0.696,G,0.128,-4.802,Minor,0.03,139.94899999999998,0.475,Electronic
0.0249,0.865,274013.0,0.65,0.000391,A,0.102,-8.025,Minor,0.1009999999999999,120.03,0.557,Electronic
0.958,0.525,291000.0,0.366,0.7509999999999999,C,0.1369999999999999,-16.488,Major,0.0718,179.956,0.0785,Electronic
0.0291,0.691,192387.0,0.89,0.585,C#,0.0878,-6.516,Major,0.0349,125.983,0.6509999999999999,Electronic
0.00703,0.682,213157.0,0.585,7.04e-05,G#,0.105,-5.608,Minor,0.0473,88.027,0.521,Electronic
0.154,0.568,272800.0,0.7070000000000001,0.898,A,0.1169999999999999,-7.07,Minor,0.0384,93.98,0.623,Electronic
0.00121,0.42,372667.0,0.968,0.8909999999999999,G,0.0921,-9.047,Major,0.07,124.837,0.37,Electronic
0.1369999999999999,0.494,205160.0,0.357,0.667,C#,0.131,-17.063,Major,0.0343,95.031,0.292,Electronic
0.2019999999999999,0.489,459147.0,0.506,0.6759999999999999,G,0.0916,-13.68,Minor,0.0318,156.779,0.0387,Electronic
0.0562,0.7340000000000001,303920.0,0.757,0.0762,G,0.283,-3.661,Minor,0.163,127.993,0.158,Electronic
0.932,0.434,247187.0,0.2769999999999999,0.708,A,0.0832,-16.148,Major,0.0417,133.298,0.26,Electronic
0.238,0.481,270257.0,0.687,0.11,G,0.107,-6.747999999999999,Minor,0.0699,145.971,0.188,Electronic
0.0292,0.619,-1.0,0.721,0.892,A,0.208,-8.299,Minor,0.0558,140.114,0.0397,Electronic
0.00139,0.608,319880.0,0.725,0.0546,C,0.0802,-4.367,Major,0.342,136.251,0.802,Electronic
0.013,0.708,155840.0,0.8270000000000001,1.49e-05,C,0.504,-4.591,Minor,0.0453,120.015,0.367,Electronic
0.00968,0.871,202268.0,0.843,0.6970000000000001,A#,0.111,-5.447,Minor,0.0885,97.013,0.877,Electronic
0.1369999999999999,0.7659999999999999,359166.0,0.396,0.0436,G,0.052,-12.673,Minor,0.0406,113.005,0.187,Electronic
0.135,0.7440000000000001,271693.0,0.563,0.626,A#,0.133,-12.188,Minor,0.0361,156.018,0.87,Electronic
0.547,0.765,268813.0,0.784,0.924,A#,0.0815,-8.277999999999999,Minor,0.0649,126.228,0.655,Electronic
0.252,0.879,537164.0,0.777,0.8490000000000001,A#,0.0883,-10.709,Minor,0.0559,110.003,0.198,Electronic
0.107,0.58,403693.0,0.612,0.0365,G#,0.226,-11.630999999999998,Major,0.0735,124.022,0.555,Electronic
0.0733,0.565,283773.0,0.779,2.92e-05,E,0.263,-3.891,Minor,0.0412,119.949,0.541,Electronic
0.00739,0.7070000000000001,244965.0,0.877,0.487,C#,0.1009999999999999,-1.27,Major,0.0729,144.959,0.165,Electronic
0.0004559999999999,0.625,320333.0,0.843,0.000761,B,0.179,-5.162999999999999,Major,0.0695,117.949,0.7170000000000001,Electronic
0.0616,0.387,240713.0,0.758,2.26e-05,C#,0.118,-2.794,Major,0.0578,127.947,0.132,Electronic
0.00185,0.612,-1.0,0.866,0.13,F#,0.109,-8.82,Minor,0.048,134.054,0.172,Electronic
0.0273,0.6890000000000001,255238.0,0.8140000000000001,0.000106,D,0.106,-4.254,Minor,0.0338,126.044,0.177,Electronic
0.206,0.818,309055.0,0.487,0.7140000000000001,A,0.111,-10.593,Minor,0.1889999999999999,141.99,0.35,Electronic
0.0112,0.866,224836.0,0.906,0.348,F,0.0382,-2.967,Minor,0.0479,126.084,0.267,Electronic
0.0476,0.67,342293.0,0.7929999999999999,0.912,C#,0.0714,-3.848,Major,0.0308,93.802,0.6709999999999999,Electronic
0.794,0.7559999999999999,222250.0,0.518,0.0452,G,0.1009999999999999,-6.924,Minor,0.0736,107.035,0.27,Electronic
0.00748,0.282,279880.0,0.777,0.0,A#,0.158,-6.797999999999999,Minor,0.0665,127.191,0.345,Electronic
0.0104,0.93,318894.0,0.76,0.7929999999999999,G#,0.0822,-6.063,Minor,0.406,139.985,0.62,Electronic
0.00716,0.703,166957.0,0.939,0.173,B,0.161,-2.69,Minor,0.0547,127.976,0.332,Electronic
0.0136,0.878,208745.0,0.557,0.235,A#,0.0766,-10.992,Minor,0.0566,115.064,0.66,Electronic
0.00598,0.625,332387.0,0.742,0.00288,B,0.0921,-7.912999999999999,Minor,0.0285,112.639,0.508,Electronic
0.0145,0.58,201694.0,0.72,0.598,G,0.281,-5.541,Major,0.0638,143.816,0.16,Electronic
0.0508,0.813,271219.0,0.569,0.0016,D,0.0559999999999999,-6.068,Major,0.0468,123.028,0.18,Electronic
0.0846,0.616,243960.0,0.8340000000000001,0.0,G,0.62,-4.932,Major,0.0422,123.01,0.863,Electronic
0.092,0.6,253746.0,0.5479999999999999,0.7859999999999999,E,0.0879,-11.123,Minor,0.0295,155.942,0.82,Electronic
0.00042,0.775,376815.0,0.67,0.0179,A#,0.0951,-4.676,Minor,0.04,140.019,0.365,Electronic
0.0147,0.198,34459.0,0.397,0.513,D#,0.121,-13.970999999999998,Major,0.0429,86.788,0.0395,Electronic
0.154,0.6759999999999999,-1.0,0.715,0.925,C,0.1169999999999999,-10.262,Major,0.0287,104.024,0.759,Electronic
0.00187,0.407,866773.0,0.888,0.104,C#,0.172,-3.0780000000000003,Major,0.3329999999999999,123.95,0.293,Electronic
0.000289,0.583,-1.0,0.961,0.000889,A,0.311,-2.099,Major,0.15,145.016,0.174,Electronic
0.00732,0.8059999999999999,208552.0,0.846,0.255,B,0.425,-1.374,Major,0.3979999999999999,145.112,0.479,Electronic
6.459999999999998e-05,0.802,491901.0,0.747,0.8809999999999999,B,0.0754,-8.174,Major,0.0496,120.981,0.208,Electronic
0.00943,0.507,282273.0,0.934,0.0018,G#,0.222,-2.325,Minor,0.188,175.954,0.471,Electronic
0.321,0.584,-1.0,0.433,0.923,G,0.0912,-14.59,Major,0.0253,100.01,0.0721,Electronic
0.000856,0.439,229846.0,0.835,0.0265,G,0.147,-6.061,Major,0.3289999999999999,129.892,0.295,Electronic
0.731,0.23,128640.0,0.424,0.3,D,0.155,-11.326,Major,0.0356,97.627,0.391,Electronic
