user_id,event_dt,event_name
026602316458,2019-11-01 12:08:48,payment_error
094493350801,2019-09-02 21:06:38,payment_error
096881573826,2019-10-08 09:17:33,payment_error
001115096610,2019-08-08 12:00:46,payment_error
408029626922,2019-10-07 12:05:37,payment_error
785931185492,2019-09-29 18:54:27,payment_error
842645051860,2019-10-25 21:50:38,payment_error
904666587336,2019-09-30 11:41:46,payment_error
431929974232,2019-11-05 02:11:41,payment_error
694601134045,2019-09-13 14:51:19,payment_error
674940189102,2019-08-18 05:17:27,payment_error
030689496842,2019-08-26 05:41:21,payment_error
061773421846,2019-10-12 12:25:00,payment_error
205747072042,2019-08-17 17:25:02,payment_error
534763615690,2019-10-08 11:37:13,payment_error
487714632327,2019-08-30 04:22:03,payment_error
881224513695,2019-10-06 14:52:53,payment_error
577031898559,2019-10-21 07:52:47,payment_error
165211973273,2019-09-25 09:06:58,payment_error
839978664440,2019-08-15 08:33:23,payment_error
016996653596,2019-08-08 21:37:17,payment_error
395902188050,2019-08-08 03:19:44,payment_error
247476991487,2019-09-27 11:20:07,payment_error
428603425487,2019-10-19 20:46:12,payment_error
854064390233,2019-08-14 00:32:59,payment_error
496250554577,2019-08-25 08:28:24,payment_error
556685122492,2019-08-31 11:34:28,payment_error
897717566254,2019-08-15 05:56:36,payment_error
849413823476,2019-09-30 08:31:04,payment_error
961110889757,2019-08-29 03:12:11,payment_error
575947940457,2019-09-26 15:55:38,payment_error
635175211843,2019-08-15 17:21:19,payment_error
273038697363,2019-08-12 23:45:24,payment_error
232266140510,2019-09-22 06:09:30,payment_error
452141878520,2019-10-11 02:48:58,payment_error
311985371557,2019-10-03 13:37:36,payment_error
133203411574,2019-08-23 15:14:42,payment_error
830038521088,2019-10-01 06:52:22,payment_error
273419382052,2019-09-08 07:08:24,payment_error
126031744243,2019-10-27 07:13:53,payment_error
346330940935,2019-10-19 19:03:21,payment_error
841765830118,2019-08-13 11:25:14,payment_error
451814810115,2019-10-30 03:26:45,payment_error
205699669693,2019-08-22 15:55:38,payment_error
499831318065,2019-09-22 22:09:40,payment_error
704071204743,2019-11-02 08:35:34,payment_error
136711447191,2019-10-13 14:05:03,payment_error
328871390865,2019-09-26 09:06:46,payment_error
817302577378,2019-10-01 12:00:53,payment_error
844591173215,2019-10-24 20:07:03,payment_error
301881731863,2019-10-30 18:48:45,payment_error
104252811578,2019-09-16 08:42:46,payment_error
093483792684,2019-09-21 11:31:31,payment_error
409986798981,2019-10-12 23:59:00,payment_error
553755548775,2019-08-12 23:34:29,payment_error
363155454236,2019-08-18 04:50:58,payment_error
795938166757,2019-10-31 01:45:18,payment_error
377679487584,2019-10-08 01:36:57,payment_error
117506894801,2019-09-14 07:20:45,payment_error
702304117775,2019-08-12 20:39:31,payment_error
410773230463,2019-10-29 00:02:36,payment_error
485999417088,2019-10-21 05:32:20,payment_error
405589039353,2019-08-19 17:02:34,payment_error
132858865122,2019-09-21 08:09:26,payment_error
781697508886,2019-09-05 18:21:59,payment_error
710086949993,2019-11-05 00:11:17,payment_error
230283648332,2019-09-16 01:38:59,payment_error
651190440751,2019-11-02 11:55:42,payment_error
900489367690,2019-09-21 20:13:06,payment_error
497408849536,2019-10-27 15:21:17,payment_error
503485106265,2019-11-04 00:15:49,payment_error
062497362356,2019-10-10 14:51:15,payment_error
752302497437,2019-09-15 13:57:10,payment_error
619986753017,2019-09-29 17:24:32,payment_error
508722831220,2019-09-25 00:07:49,payment_error
661339348998,2019-10-02 11:45:08,payment_error
111510032844,2019-08-16 18:18:23,payment_error
396065332581,2019-10-05 09:44:21,payment_error
841349801080,2019-09-30 16:13:30,payment_error
306666234580,2019-09-29 04:50:42,payment_error
876014715417,2019-10-04 07:23:01,payment_error
574182012765,2019-11-02 04:57:49,payment_error
630657147250,2019-11-03 17:15:47,payment_error
971171881657,2019-09-05 18:30:26,payment_error
553157943315,2019-08-14 21:18:38,payment_error
400668450935,2019-08-30 04:35:25,payment_error
041073138931,2019-09-29 11:21:51,payment_error
041764175204,2019-10-21 17:12:48,payment_error
392111458628,2019-09-22 02:51:18,payment_error
893099523975,2019-10-02 08:12:41,payment_error
797187684237,2019-10-30 03:11:42,payment_error
722676043439,2019-08-31 02:19:55,payment_error
386762213002,2019-10-25 18:45:11,payment_error
043083914414,2019-09-13 03:50:46,payment_error
581994489837,2019-10-30 13:03:15,payment_error
088557367833,2019-09-14 23:24:13,payment_error
696312707987,2019-10-21 21:39:55,payment_error
391044962091,2019-09-11 15:18:37,payment_error
962084193522,2019-09-24 16:45:39,payment_error
426686160754,2019-10-05 01:48:29,payment_error
916199087247,2019-09-26 16:14:25,payment_error
780418443307,2019-08-10 13:32:27,payment_error
352957291522,2019-10-06 20:43:40,payment_error
748761999227,2019-08-10 10:39:45,payment_error
919474660247,2019-08-09 23:17:49,payment_error
381633154055,2019-10-15 22:22:45,payment_error
674324613081,2019-08-29 03:51:46,payment_error
276639461224,2019-09-12 20:30:02,payment_error
427027972495,2019-10-24 06:41:45,payment_error
231297809852,2019-10-17 05:44:32,payment_error
168971080266,2019-10-17 03:27:19,payment_error
204103124897,2019-10-18 20:32:41,payment_error
476471486435,2019-10-01 17:20:37,payment_error
734644552354,2019-09-13 11:49:08,payment_error
420475415614,2019-08-08 16:41:02,payment_error
827494678954,2019-08-11 18:18:33,payment_error
652905153233,2019-08-18 20:47:44,payment_error
979763532601,2019-08-10 01:57:35,payment_error
728937017705,2019-11-02 12:57:18,payment_error
761113882466,2019-10-11 21:20:35,payment_error
968834093369,2019-09-15 19:12:41,payment_error
526456852945,2019-10-13 10:52:14,payment_error
614651268935,2019-09-10 06:58:00,payment_error
601608749037,2019-09-24 00:32:11,payment_error
759875406860,2019-08-17 16:07:09,payment_error
488641536094,2019-10-01 03:28:48,payment_error
582807532258,2019-10-26 19:10:43,payment_error
861128333421,2019-10-24 06:46:59,payment_error
975659212503,2019-10-25 00:32:33,payment_error
296995666675,2019-10-08 15:17:30,payment_error
547367079068,2019-08-23 08:39:28,payment_error
622103784249,2019-09-22 03:37:37,payment_error
668741816326,2019-10-05 10:34:54,payment_error
005262129434,2019-08-13 14:09:49,payment_error
867386985896,2019-10-08 04:47:30,payment_error
724749913625,2019-10-31 00:40:57,payment_error
622703100289,2019-08-27 09:01:36,payment_error
349118398342,2019-09-09 01:44:41,payment_error
474999316996,2019-08-30 05:27:59,payment_error
423526100533,2019-08-18 11:31:09,payment_error
731497750971,2019-10-23 23:59:18,payment_error
086653995213,2019-10-18 09:56:10,payment_error
969855296945,2019-10-21 03:45:18,payment_error
004757425906,2019-08-29 13:38:14,payment_error
565661198280,2019-08-25 13:42:33,payment_error
669955596614,2019-08-25 05:03:26,payment_error
527855883264,2019-08-21 05:43:21,payment_error
528416844671,2019-09-17 17:48:41,payment_error
173499090958,2019-09-23 01:13:25,payment_error
478176594507,2019-08-14 02:57:16,payment_error
379191754467,2019-10-13 06:17:53,payment_error
265314608840,2019-08-31 15:16:20,payment_error
148060143347,2019-09-28 14:52:22,payment_error
541584803262,2019-08-10 21:12:54,payment_error
997768881823,2019-08-08 14:48:45,payment_error
826455152958,2019-09-06 21:56:14,payment_error
005068133138,2019-11-04 03:53:35,payment_error
921969947015,2019-10-16 06:38:53,payment_error
514279579996,2019-08-16 02:49:02,payment_error
684041163756,2019-10-13 02:23:22,payment_error
653758388825,2019-10-12 09:36:32,payment_error
650326453155,2019-11-03 11:13:22,payment_error
000488745208,2019-09-09 01:53:19,payment_error
725430969854,2019-10-21 13:31:57,payment_error
909545433122,2019-08-30 11:50:36,payment_error
570830929861,2019-10-19 21:14:34,payment_error
095843158117,2019-09-14 08:18:02,payment_error
329780320203,2019-10-23 06:12:15,payment_error
176229445295,2019-10-01 09:13:04,payment_error
433695954496,2019-10-31 16:44:25,payment_error
952349334699,2019-09-29 13:37:41,payment_error
742975889262,2019-08-10 07:32:26,payment_error
195279326574,2019-09-22 09:37:45,payment_error
419575658060,2019-08-19 03:41:35,payment_error
443185731011,2019-09-15 00:10:04,payment_error
820605533095,2019-08-17 06:44:38,payment_error
357728592832,2019-10-26 21:05:49,payment_error
892079578139,2019-10-21 00:54:02,payment_error
458116053315,2019-09-24 18:45:29,payment_error
223453541189,2019-09-12 00:20:05,payment_error
494304502400,2019-09-27 18:40:30,payment_error
095828637772,2019-08-10 10:05:27,payment_error
234650348419,2019-11-05 12:42:01,payment_error
718963120777,2019-09-16 02:34:36,payment_error
155577351306,2019-09-01 03:01:56,payment_error
858741237073,2019-10-09 13:15:36,payment_error
201841707658,2019-08-20 01:23:03,payment_error
730826710601,2019-10-25 15:43:01,payment_error
996904352916,2019-10-24 15:23:25,payment_error
037304793732,2019-08-11 10:30:44,payment_error
376012326959,2019-09-24 07:44:49,payment_error
191547911852,2019-08-10 13:06:29,payment_error
378580588009,2019-09-28 05:01:04,payment_error
973795385145,2019-10-24 01:31:52,payment_error
725450504385,2019-09-28 06:58:22,payment_error
386620981653,2019-11-02 07:53:10,payment_error
501904839695,2019-09-08 03:46:09,payment_error
437351892248,2019-08-12 10:15:03,payment_error
080993699244,2019-08-23 22:23:30,payment_error
624287695976,2019-08-09 03:03:59,payment_error
521299974114,2019-09-20 13:23:17,payment_error
049772579317,2019-09-29 04:16:34,payment_error
690797946494,2019-10-07 21:56:28,payment_error
597640865963,2019-08-19 00:34:56,payment_error
207945688834,2019-09-27 13:15:52,payment_error
831043081082,2019-08-21 17:15:38,payment_error
449757288460,2019-08-30 10:37:44,payment_error
006019104554,2019-10-17 14:08:08,payment_error
026216923496,2019-08-22 22:56:06,payment_error
032951313253,2019-10-08 02:16:51,payment_error
060098528101,2019-09-22 00:43:52,payment_error
630543086032,2019-10-05 14:30:38,payment_error
361101296023,2019-10-10 18:34:16,payment_error
907554879784,2019-09-14 19:34:08,payment_error
812370059324,2019-09-19 16:52:20,payment_error
490805474030,2019-09-04 03:54:29,payment_error
644850338599,2019-11-04 20:44:45,payment_error
025061313326,2019-08-18 07:30:51,payment_error
730261446839,2019-10-19 02:18:13,payment_error
996706229511,2019-09-22 18:27:57,payment_error
596267939958,2019-11-03 01:48:30,payment_error
416822780054,2019-08-17 11:46:01,payment_error
246099774968,2019-09-23 15:48:32,payment_error
445243124188,2019-09-23 17:07:51,payment_error
073802363259,2019-09-14 19:29:46,payment_error
433655740875,2019-10-24 07:41:11,payment_error
584071700080,2019-09-20 13:53:02,payment_error
578385509197,2019-08-15 15:07:07,payment_error
870850596521,2019-11-02 04:44:54,payment_error
908722289747,2019-11-05 12:04:59,payment_error
004162975260,2019-09-30 22:06:54,payment_error
480717048397,2019-09-28 21:30:15,payment_error
835893909062,2019-09-30 05:21:30,payment_error
846862909920,2019-10-31 07:21:11,payment_error
083689737395,2019-10-25 06:18:41,payment_error
465945475114,2019-10-09 09:27:18,payment_error
867494942258,2019-09-22 13:13:16,payment_error
725412267476,2019-11-01 10:44:12,payment_error
539445036459,2019-09-14 15:25:29,payment_error
786675107249,2019-09-06 23:26:32,payment_error
516408889655,2019-10-25 00:27:09,payment_error
816590891819,2019-08-09 04:59:16,payment_error
491898876646,2019-08-15 00:04:34,payment_error
572032059128,2019-10-30 04:37:31,payment_error
747287404792,2019-10-27 21:49:40,payment_error
442117589072,2019-09-29 22:28:01,payment_error
053262586444,2019-09-11 10:24:42,payment_error
495052571119,2019-08-30 02:12:16,payment_error
204142725875,2019-09-27 22:52:38,payment_error
859899957467,2019-08-11 08:07:04,payment_error
580724337304,2019-10-28 03:52:48,payment_error
265143118415,2019-09-18 11:12:46,payment_error
360089283024,2019-09-07 20:03:03,payment_error
732877232242,2019-10-02 23:39:49,payment_error
905392082162,2019-10-15 11:53:43,payment_error
465754249799,2019-10-04 10:52:55,payment_error
297449247530,2019-09-22 08:17:42,payment_error
531450181242,2019-10-25 19:32:40,payment_error
436171731635,2019-08-22 09:47:49,payment_error
786673421116,2019-10-26 10:40:29,payment_error
132744776964,2019-10-21 17:28:08,payment_error
143781017048,2019-11-03 22:21:45,payment_error
586867926028,2019-10-08 13:56:06,payment_error
427464380420,2019-10-14 03:52:17,payment_error
483539841338,2019-08-26 01:45:19,payment_error
094925613808,2019-09-14 17:37:33,payment_error
036785355316,2019-10-30 06:05:06,payment_error
044459922740,2019-11-02 20:42:01,payment_error
524313910381,2019-09-21 17:57:07,payment_error
773883130579,2019-08-25 16:54:52,payment_error
594220140180,2019-10-08 22:11:17,payment_error
971112266038,2019-09-30 21:01:22,payment_error
044644907071,2019-10-07 07:14:34,payment_error
361925491024,2019-09-23 09:00:19,payment_error
742095023782,2019-10-07 22:18:24,payment_error
807984697336,2019-08-15 10:25:01,payment_error
103199393074,2019-09-25 06:05:40,payment_error
830243383677,2019-11-05 07:13:25,payment_error
207263037652,2019-09-28 14:49:47,payment_error
599929299592,2019-11-02 20:52:57,payment_error
135569080823,2019-09-11 16:48:43,payment_error
446479270429,2019-10-16 03:40:20,payment_error
845212528950,2019-10-04 02:51:17,payment_error
087913830030,2019-09-20 16:48:05,payment_error
534906798693,2019-09-25 18:12:33,payment_error
510456367440,2019-08-16 03:40:29,payment_error
988470208740,2019-09-30 16:57:19,payment_error
677019764669,2019-10-27 20:02:53,payment_error
483259630514,2019-08-09 12:56:53,payment_error
477620702689,2019-08-28 09:06:19,payment_error
156692519638,2019-09-23 14:16:33,payment_error
149891662238,2019-09-28 08:38:33,payment_error
576047054722,2019-10-15 19:21:27,payment_error
007539765009,2019-11-04 10:34:44,payment_error
324751589249,2019-08-18 08:42:08,payment_error
230121095329,2019-09-20 09:21:45,payment_error
556741692820,2019-09-03 11:56:27,payment_error
106001475109,2019-09-23 11:58:57,payment_error
662328655284,2019-08-13 11:43:47,payment_error
192156525303,2019-09-22 04:41:40,payment_error
955606258589,2019-09-07 08:24:50,payment_error
176919532921,2019-10-25 22:02:41,payment_error
060140451395,2019-08-26 02:41:40,payment_error
277951916368,2019-09-20 19:17:54,payment_error
305577117404,2019-09-24 17:03:02,payment_error
542812662118,2019-10-13 21:01:56,payment_error
795606723839,2019-08-19 03:09:56,payment_error
405146151465,2019-10-26 02:56:58,payment_error
010332715581,2019-08-17 17:13:01,payment_error
236587735864,2019-09-29 14:00:01,payment_error
076526564829,2019-08-15 14:27:24,payment_error
979392318887,2019-10-08 00:21:47,payment_error
467782139660,2019-10-26 18:04:04,payment_error
399902941237,2019-10-22 20:19:18,payment_error
755386995507,2019-09-18 23:49:01,payment_error
978739972447,2019-11-04 03:27:05,payment_error
880408115096,2019-08-27 14:24:52,payment_error
061816983896,2019-09-25 13:02:26,payment_error
373837161152,2019-09-15 03:29:49,payment_error
719837524880,2019-10-04 13:53:29,payment_error
111045072146,2019-09-25 01:50:10,payment_error
945796015108,2019-10-07 19:43:15,payment_error
239413091345,2019-10-22 03:36:42,payment_error
221267454433,2019-11-04 01:06:12,payment_error
712251956688,2019-09-14 04:00:11,payment_error
115566791626,2019-08-26 04:09:11,payment_error
940701963880,2019-10-21 19:13:43,payment_error
395909820637,2019-08-13 14:29:13,payment_error
740840454447,2019-11-01 20:09:54,payment_error
672423249003,2019-09-22 07:36:32,payment_error
916941943024,2019-09-23 04:42:53,payment_error
327923401388,2019-08-10 05:09:57,payment_error
519681066948,2019-09-03 07:53:30,payment_error
156647866388,2019-10-29 15:33:37,payment_error
239554589938,2019-08-09 03:35:05,payment_error
788523427207,2019-08-15 22:41:59,payment_error
783722442231,2019-09-29 14:04:01,payment_error
251198019468,2019-09-18 18:58:27,payment_error
747562933637,2019-10-16 16:14:10,payment_error
351080033385,2019-10-22 13:21:44,payment_error
073670275943,2019-08-28 03:54:55,payment_error
128674253510,2019-08-09 04:37:30,payment_error
143310137328,2019-08-30 03:11:27,payment_error
728692201969,2019-09-27 17:27:32,payment_error
173337879501,2019-10-17 17:35:19,payment_error
823099827911,2019-09-11 19:51:52,payment_error
576205918012,2019-10-15 18:26:35,payment_error
301889768843,2019-10-18 05:46:44,payment_error
828128513889,2019-09-16 05:27:54,payment_error
180383907679,2019-09-30 19:42:39,payment_error
206572164153,2019-09-02 13:32:26,payment_error
588645147049,2019-09-26 00:24:06,payment_error
834295875364,2019-09-05 22:18:06,payment_error
067543499594,2019-09-03 18:59:24,payment_error
287223482821,2019-10-25 15:11:06,payment_error
498572857830,2019-11-02 19:09:38,payment_error
478675469548,2019-10-27 00:49:37,payment_error
130714117727,2019-09-23 19:12:22,payment_error
641331760552,2019-08-28 23:03:12,payment_error
636001623691,2019-09-15 23:22:02,payment_error
792815407702,2019-09-29 15:07:43,payment_error
413890568288,2019-10-24 18:05:17,payment_error
055019707442,2019-10-19 08:22:14,payment_error
431068672324,2019-11-01 14:55:38,payment_error
138704061243,2019-08-13 14:16:17,payment_error
126337306542,2019-10-05 17:02:58,payment_error
997242918897,2019-09-22 14:57:56,payment_error
654360372485,2019-09-01 16:45:00,payment_error
249624237516,2019-09-16 18:42:44,payment_error
213144516759,2019-10-13 12:43:47,payment_error
550579317213,2019-11-04 15:40:37,payment_error
888688264525,2019-08-22 20:25:27,payment_error
727327972182,2019-10-05 05:31:30,payment_error
016510278971,2019-08-21 00:35:50,payment_error
378608197010,2019-11-05 04:52:54,payment_error
674455033542,2019-09-19 22:54:21,payment_error
776904001449,2019-08-17 04:29:06,payment_error
062405102294,2019-08-18 20:57:04,payment_error
637179137119,2019-11-01 09:14:45,payment_error
744409876740,2019-10-02 04:33:10,payment_error
579922254495,2019-11-01 06:05:00,payment_error
843625141865,2019-10-06 14:24:13,payment_error
463382803677,2019-09-03 15:12:17,payment_error
548211845220,2019-08-30 22:24:33,payment_error
938611616183,2019-10-03 15:18:12,payment_error
607205539051,2019-10-29 09:46:52,payment_error
609624944604,2019-09-22 22:55:31,payment_error
347414945150,2019-08-23 06:22:35,payment_error
131852580341,2019-08-26 16:50:43,payment_error
293419585888,2019-10-03 11:32:32,payment_error
561413034286,2019-11-04 11:47:01,payment_error
320646077100,2019-10-23 09:52:08,payment_error
436621466580,2019-11-01 06:50:36,payment_error
159791884091,2019-08-23 01:58:08,payment_error
689944349010,2019-10-27 08:48:56,payment_error
303304248920,2019-08-16 23:55:39,payment_error
732167079288,2019-08-09 21:22:26,payment_error
976927843057,2019-09-29 20:18:22,payment_error
569121886214,2019-10-05 00:14:46,payment_error
235625384551,2019-10-03 22:57:45,payment_error
462931029369,2019-09-23 14:43:06,payment_error
396300356788,2019-08-16 20:42:02,payment_error
519399442463,2019-10-19 05:04:51,payment_error
719718504169,2019-09-10 18:39:21,payment_error
410081024682,2019-09-28 19:00:49,payment_error
784905731725,2019-09-22 11:56:38,payment_error
309844021797,2019-10-08 02:22:42,payment_error
793956629817,2019-10-30 11:28:56,payment_error
226535469358,2019-11-02 21:44:18,payment_error
815403165123,2019-10-30 14:47:58,payment_error
848084189845,2019-09-16 02:11:46,payment_error
545041932740,2019-10-08 16:39:46,payment_error
189217295701,2019-08-24 18:57:19,payment_error
564651649969,2019-09-28 15:11:45,payment_error
269830297245,2019-09-29 05:08:14,payment_error
249494942736,2019-10-29 08:33:50,payment_error
205317886626,2019-09-18 14:01:18,payment_error
111277576941,2019-09-10 10:29:45,payment_error
113346057378,2019-10-28 17:58:28,payment_error
555989715606,2019-08-15 14:56:24,payment_error
164344060391,2019-09-04 13:31:12,payment_error
513416586279,2019-09-22 22:08:06,payment_error
880448248735,2019-10-20 12:46:03,payment_error
787948404613,2019-10-21 14:06:51,payment_error
329546737565,2019-09-27 06:55:51,payment_error
082174830347,2019-10-26 19:08:37,payment_error
566109345723,2019-09-02 23:20:43,payment_error
540354017374,2019-10-15 23:33:20,payment_error
188659744878,2019-10-31 08:37:31,payment_error
467422193562,2019-10-06 13:27:08,payment_error
544768547330,2019-10-05 03:22:34,payment_error
066059539779,2019-09-28 08:52:14,payment_error
093654152282,2019-10-04 23:24:19,payment_error
936361371690,2019-08-12 07:34:23,payment_error
288096088261,2019-09-29 22:35:22,payment_error
487486358678,2019-09-07 10:31:28,payment_error
594516048146,2019-10-05 01:32:59,payment_error
148352445830,2019-09-05 15:57:58,payment_error
328970560594,2019-08-28 11:53:15,payment_error
267665699834,2019-09-07 16:31:45,payment_error
113229697448,2019-09-25 11:38:27,payment_error
853146173022,2019-09-24 01:06:44,payment_error
240391513396,2019-09-01 04:03:20,payment_error
499947568271,2019-09-05 01:50:21,payment_error
549918492033,2019-09-09 12:04:23,payment_error
886461250049,2019-08-19 13:53:24,payment_error
524966610306,2019-09-26 01:37:23,payment_error
999341752302,2019-09-27 00:37:09,payment_error
639923757266,2019-10-03 16:52:56,payment_error
677919963314,2019-09-24 18:37:02,payment_error
695865416870,2019-10-06 12:44:14,payment_error
012629690570,2019-09-23 20:05:25,payment_error
241158431059,2019-10-16 03:27:03,payment_error
985311597655,2019-09-14 05:48:25,payment_error
657589019946,2019-10-14 09:19:50,payment_error
393654017817,2019-10-29 12:05:30,payment_error
644138676826,2019-09-29 12:39:42,payment_error
265321119990,2019-10-20 13:13:12,payment_error
667610197212,2019-10-12 19:17:22,payment_error
415980069059,2019-10-01 01:37:17,payment_error
288763383513,2019-11-04 11:33:12,payment_error
392159221089,2019-10-13 09:00:00,payment_error
352711377205,2019-10-04 04:40:14,payment_error
619836540207,2019-10-25 17:36:06,payment_error
086268071441,2019-08-09 11:29:59,payment_error
693562823273,2019-10-21 02:30:14,payment_error
028981789652,2019-08-27 02:47:15,payment_error
683414195775,2019-08-10 10:43:53,payment_error
422614718782,2019-10-28 11:15:57,payment_error
981163657288,2019-09-28 21:25:12,payment_error
699407332392,2019-10-25 15:01:15,payment_error
880212202780,2019-09-26 20:24:01,payment_error
436750487384,2019-08-28 11:06:57,payment_error
204291931635,2019-08-18 06:08:53,payment_error
194898934664,2019-08-26 06:45:56,payment_error
270690700260,2019-08-23 13:28:27,payment_error
026357966813,2019-10-23 14:42:53,payment_error
580674958718,2019-08-29 15:26:32,payment_error
390485494422,2019-08-13 19:26:59,payment_error
656812860930,2019-08-10 12:44:06,payment_error
648579788071,2019-09-21 21:47:40,payment_error
383892851642,2019-09-18 12:22:50,payment_error
454532787588,2019-10-04 16:05:56,payment_error
366613060115,2019-09-23 03:28:27,payment_error
554818589117,2019-09-03 05:00:19,payment_error
022136792999,2019-09-27 00:51:19,payment_error
778466864638,2019-10-26 09:09:52,payment_error
030066429743,2019-09-26 05:50:01,payment_error
768326503895,2019-11-02 06:11:59,payment_error
710324158835,2019-10-11 04:24:06,payment_error
797846297467,2019-11-02 21:55:58,payment_error
217485683983,2019-08-23 15:37:37,payment_error
553477106948,2019-10-31 10:42:16,payment_error
039458833925,2019-09-20 02:26:17,payment_error
116678105157,2019-09-29 20:48:44,payment_error
230390319628,2019-08-16 22:50:24,payment_error
933414889835,2019-08-22 18:09:47,payment_error
285368379224,2019-09-23 22:51:07,payment_error
994969270528,2019-08-25 04:22:20,payment_error
506547659785,2019-09-01 05:22:08,payment_error
451019918694,2019-08-25 00:00:05,payment_error
053708027481,2019-08-16 10:28:38,payment_error
537503300752,2019-08-16 14:23:01,payment_error
848385675893,2019-10-18 18:13:50,payment_error
569253662428,2019-08-29 07:02:49,payment_error
509740329530,2019-09-14 04:48:31,payment_error
392025295380,2019-08-28 22:51:05,payment_error
433507091440,2019-08-16 21:31:31,payment_error
318828853725,2019-11-04 18:38:06,payment_error
705145658459,2019-10-29 19:15:01,payment_error
734435319601,2019-09-06 23:27:50,payment_error
426378678127,2019-08-14 11:59:20,payment_error
283634736499,2019-09-24 03:51:54,payment_error
712358885921,2019-10-15 21:03:52,payment_error
545410200217,2019-11-03 12:33:53,payment_error
069380125367,2019-09-11 14:18:38,payment_error
936099338800,2019-09-18 10:11:44,payment_error
409836140610,2019-09-20 15:05:03,payment_error
656756878345,2019-10-29 02:36:31,payment_error
037658502328,2019-08-29 19:43:11,payment_error
552421771580,2019-09-11 16:24:29,payment_error
276939472976,2019-09-06 22:04:15,payment_error
115272197166,2019-11-03 21:51:53,payment_error
125952953694,2019-10-19 15:35:46,payment_error
704123167495,2019-08-14 09:05:52,payment_error
861517769525,2019-10-03 20:24:10,payment_error
449998370583,2019-10-05 07:19:24,payment_error
729874327328,2019-10-10 15:22:14,payment_error
803842231247,2019-08-24 01:54:18,payment_error
530869664320,2019-08-14 17:47:14,payment_error
104436049241,2019-09-07 19:55:24,payment_error
302162876225,2019-09-20 17:04:45,payment_error
724998255414,2019-08-17 20:32:57,payment_error
665394527391,2019-09-22 11:38:25,payment_error
340991382029,2019-10-11 23:56:39,payment_error
195102482803,2019-09-30 21:14:16,payment_error
303699210096,2019-08-25 06:51:17,payment_error
560756090886,2019-10-31 18:31:20,payment_error
082298000083,2019-10-05 03:29:28,payment_error
235892598439,2019-08-17 07:37:56,payment_error
716585889226,2019-09-21 11:37:24,payment_error
806036982381,2019-09-30 09:44:46,payment_error
696686985617,2019-10-14 16:49:17,payment_error
151292698159,2019-09-02 11:43:03,payment_error
473683112913,2019-08-26 22:56:00,payment_error
465466067686,2019-09-15 02:59:08,payment_error
474430730415,2019-10-25 22:24:27,payment_error
794742178751,2019-09-10 17:53:51,payment_error
