Nov 27 14:50:36 rpi4-20201112 kernel: [1802281.259401] docker0: port 2(vethe1c437d) entered disabled state
Nov 27 14:50:36 rpi4-20201112 kernel: [1802281.265978] vethe10e1fe: renamed from eth0
Nov 27 14:50:36 rpi4-20201112 kernel: [1802281.348327] docker0: port 2(vethe1c437d) entered disabled state
Nov 27 14:50:36 rpi4-20201112 kernel: [1802281.366096] device vethe1c437d left promiscuous mode
Nov 27 14:50:36 rpi4-20201112 kernel: [1802281.371450] docker0: port 2(vethe1c437d) entered disabled state
Nov 27 14:50:51 rpi4-20201112 kernel: [1802295.895252] docker0: port 2(veth0ac0e55) entered blocking state
Nov 27 14:50:51 rpi4-20201112 kernel: [1802295.901534] docker0: port 2(veth0ac0e55) entered disabled state
Nov 27 14:50:51 rpi4-20201112 kernel: [1802295.908314] device veth0ac0e55 entered promiscuous mode
Nov 27 14:50:52 rpi4-20201112 kernel: [1802296.783382] eth0: renamed from veth4f4e2b4
Nov 27 14:50:52 rpi4-20201112 kernel: [1802296.819274] IPv6: ADDRCONF(NETDEV_CHANGE): veth0ac0e55: link becomes ready
Nov 27 14:50:52 rpi4-20201112 kernel: [1802296.826751] docker0: port 2(veth0ac0e55) entered blocking state
Nov 27 14:50:52 rpi4-20201112 kernel: [1802296.833071] docker0: port 2(veth0ac0e55) entered forwarding state
Nov 27 14:53:19 rpi4-20201112 kernel: [1802443.446312] docker0: port 2(veth0ac0e55) entered disabled state
Nov 27 14:53:19 rpi4-20201112 kernel: [1802443.453174] veth4f4e2b4: renamed from eth0
Nov 27 14:53:19 rpi4-20201112 kernel: [1802443.539166] docker0: port 2(veth0ac0e55) entered disabled state
Nov 27 14:53:19 rpi4-20201112 kernel: [1802443.557165] device veth0ac0e55 left promiscuous mode
Nov 27 14:53:19 rpi4-20201112 kernel: [1802443.562505] docker0: port 2(veth0ac0e55) entered disabled state
Nov 27 14:54:05 rpi4-20201112 kernel: [1802489.938026] docker0: port 2(vetha95bdbe) entered blocking state
Nov 27 14:54:05 rpi4-20201112 kernel: [1802489.944334] docker0: port 2(vetha95bdbe) entered disabled state
Nov 27 14:54:05 rpi4-20201112 kernel: [1802489.951466] device vetha95bdbe entered promiscuous mode
Nov 27 14:54:06 rpi4-20201112 kernel: [1802491.364051] eth0: renamed from vethcd8f6e6
Nov 27 14:54:07 rpi4-20201112 kernel: [1802491.407215] IPv6: ADDRCONF(NETDEV_CHANGE): vetha95bdbe: link becomes ready
Nov 27 14:54:07 rpi4-20201112 kernel: [1802491.414706] docker0: port 2(vetha95bdbe) entered blocking state
https://gist.githubusercontent.com/yanchick/f9f7039a75a08ae1199f2e43e553bc83/raw/a479309082d9038655ab4ab10aa27e20a7d21726/text.txt
Nov 27 14:54:07 rpi4-20201112 kernel: [1802491.421085] docker0: port 2(vetha95bdbe) entered forwarding state
Nov 27 14:54:07 rpi4-20201112 kernel: [1802491.847971] docker0: port 2(vetha95bdbe) entered disabled state
Nov 27 14:54:07 rpi4-20201112 kernel: [1802491.854978] vethcd8f6e6: renamed from eth0
Nov 27 14:54:07 rpi4-20201112 kernel: [1802492.070326] docker0: port 2(vetha95bdbe) entered disabled state
Nov 27 14:54:07 rpi4-20201112 kernel: [1802492.086540] device vetha95bdbe left promiscuous mode
Nov 27 14:54:07 rpi4-20201112 kernel: [1802492.091993] docker0: port 2(vetha95bdbe) entered disabled state
Nov 27 14:54:10 rpi4-20201112 kernel: [1802494.751669] docker0: port 2(vetha166870) entered blocking state
Nov 27 14:54:10 rpi4-20201112 kernel: [1802494.757975] docker0: port 2(vetha166870) entered disabled state
Nov 27 14:54:10 rpi4-20201112 kernel: [1802494.774869] device vetha166870 entered promiscuous mode
Nov 27 14:54:11 rpi4-20201112 kernel: [1802496.274263] eth0: renamed from veth31cd97d
Nov 27 14:54:11 rpi4-20201112 kernel: [1802496.324792] IPv6: ADDRCONF(NETDEV_CHANGE): vetha166870: link becomes ready
Nov 27 14:54:11 rpi4-20201112 kernel: [1802496.332247] docker0: port 2(vetha166870) entered blocking state
Nov 27 14:54:11 rpi4-20201112 kernel: [1802496.338604] docker0: port 2(vetha166870) entered forwarding state
Nov 27 14:54:12 rpi4-20201112 kernel: [1802496.826922] docker0: port 2(vetha166870) entered disabled state
Nov 27 14:54:12 rpi4-20201112 kernel: [1802496.833804] veth31cd97d: renamed from eth0
Nov 27 14:54:12 rpi4-20201112 kernel: [1802497.048198] docker0: port 2(vetha166870) entered disabled state
Nov 27 14:54:12 rpi4-20201112 kernel: [1802497.064178] device vetha166870 left promiscuous mode
Nov 27 14:54:12 rpi4-20201112 kernel: [1802497.069636] docker0: port 2(vetha166870) entered disabled state
Nov 27 14:54:15 rpi4-20201112 kernel: [1802499.932655] docker0: port 2(vetha962f75) entered blocking state
Nov 27 14:54:15 rpi4-20201112 kernel: [1802499.938970] docker0: port 2(vetha962f75) entered disabled state
Nov 27 14:54:15 rpi4-20201112 kernel: [1802499.946128] device vetha962f75 entered promiscuous mode
Nov 27 14:54:16 rpi4-20201112 kernel: [1802500.972992] eth0: renamed from veth45fd630
Nov 27 14:54:16 rpi4-20201112 kernel: [1802501.068770] IPv6: ADDRCONF(NETDEV_CHANGE): vetha962f75: link becomes ready
Nov 27 14:54:16 rpi4-20201112 kernel: [1802501.076158] docker0: port 2(vetha962f75) entered blocking state
Nov 27 14:54:16 rpi4-20201112 kernel: [1802501.082464] docker0: port 2(vetha962f75) entered forwarding state
Nov 27 14:54:17 rpi4-20201112 kernel: [1802501.438412] docker0: port 2(vetha962f75) entered disabled state
Nov 27 14:54:17 rpi4-20201112 kernel: [1802501.445240] veth45fd630: renamed from eth0
Nov 27 14:54:17 rpi4-20201112 kernel: [1802501.680536] docker0: port 2(vetha962f75) entered disabled state
Nov 27 14:54:17 rpi4-20201112 kernel: [1802501.705225] device vetha962f75 left promiscuous mode
Nov 27 14:54:17 rpi4-20201112 kernel: [1802501.710622] docker0: port 2(vetha962f75) entered disabled state
Nov 27 14:54:20 rpi4-20201112 kernel: [1802504.774209] docker0: port 2(veth8d0cc61) entered blocking state
Nov 27 14:54:20 rpi4-20201112 kernel: [1802504.780528] docker0: port 2(veth8d0cc61) entered disabled state
Nov 27 14:54:20 rpi4-20201112 kernel: [1802504.789144] device veth8d0cc61 entered promiscuous mode
Nov 27 14:54:21 rpi4-20201112 kernel: [1802505.901036] eth0: renamed from vethe1a13cb
Nov 27 14:54:21 rpi4-20201112 kernel: [1802505.928612] IPv6: ADDRCONF(NETDEV_CHANGE): veth8d0cc61: link becomes ready
Nov 27 14:54:21 rpi4-20201112 kernel: [1802505.935981] docker0: port 2(veth8d0cc61) entered blocking state
Nov 27 14:54:21 rpi4-20201112 kernel: [1802505.942251] docker0: port 2(veth8d0cc61) entered forwarding state
Nov 27 14:54:21 rpi4-20201112 kernel: [1802506.315015] docker0: port 2(veth8d0cc61) entered disabled state
Nov 27 14:54:21 rpi4-20201112 kernel: [1802506.321879] vethe1a13cb: renamed from eth0
Nov 27 14:54:22 rpi4-20201112 kernel: [1802506.471266] docker0: port 2(veth8d0cc61) entered disabled state
Nov 27 14:54:22 rpi4-20201112 kernel: [1802506.489003] device veth8d0cc61 left promiscuous mode
Nov 27 14:54:22 rpi4-20201112 kernel: [1802506.494344] docker0: port 2(veth8d0cc61) entered disabled state
Nov 27 14:54:24 rpi4-20201112 kernel: [1802509.037944] docker0: port 2(veth73d275d) entered blocking state
Nov 27 14:54:24 rpi4-20201112 kernel: [1802509.044211] docker0: port 2(veth73d275d) entered disabled state
Nov 27 14:54:24 rpi4-20201112 kernel: [1802509.051483] device veth73d275d entered promiscuous mode
Nov 27 14:54:25 rpi4-20201112 kernel: [1802510.211293] eth0: renamed from veth56aa537
Nov 27 14:54:25 rpi4-20201112 kernel: [1802510.288848] IPv6: ADDRCONF(NETDEV_CHANGE): veth73d275d: link becomes ready
Nov 27 14:54:25 rpi4-20201112 kernel: [1802510.296302] docker0: port 2(veth73d275d) entered blocking state
Nov 27 14:54:25 rpi4-20201112 kernel: [1802510.302595] docker0: port 2(veth73d275d) entered forwarding state
Nov 27 14:54:26 rpi4-20201112 kernel: [1802510.645517] docker0: port 2(veth73d275d) entered disabled state
Nov 27 14:54:26 rpi4-20201112 kernel: [1802510.652466] veth56aa537: renamed from eth0
Nov 27 14:54:26 rpi4-20201112 kernel: [1802510.761306] docker0: port 2(veth73d275d) entered disabled state
Nov 27 14:54:26 rpi4-20201112 kernel: [1802510.778882] device veth73d275d left promiscuous mode
Nov 27 14:54:26 rpi4-20201112 kernel: [1802510.784257] docker0: port 2(veth73d275d) entered disabled state
Nov 27 14:54:29 rpi4-20201112 kernel: [1802513.544498] docker0: port 2(veth167e84a) entered blocking state
Nov 27 14:54:29 rpi4-20201112 kernel: [1802513.550757] docker0: port 2(veth167e84a) entered disabled state
Nov 27 14:54:29 rpi4-20201112 kernel: [1802513.558860] device veth167e84a entered promiscuous mode
Nov 27 14:54:30 rpi4-20201112 kernel: [1802514.795141] eth0: renamed from veth9679e6f
Nov 27 14:54:30 rpi4-20201112 kernel: [1802514.832837] IPv6: ADDRCONF(NETDEV_CHANGE): veth167e84a: link becomes ready
Nov 27 14:54:30 rpi4-20201112 kernel: [1802514.840209] docker0: port 2(veth167e84a) entered blocking state
Nov 27 14:54:30 rpi4-20201112 kernel: [1802514.846495] docker0: port 2(veth167e84a) entered forwarding state
Nov 27 14:54:30 rpi4-20201112 kernel: [1802515.187827] docker0: port 2(veth167e84a) entered disabled state
Nov 27 14:54:30 rpi4-20201112 kernel: [1802515.194422] veth9679e6f: renamed from eth0
Nov 27 14:54:30 rpi4-20201112 kernel: [1802515.318690] docker0: port 2(veth167e84a) entered disabled state
Nov 27 14:54:30 rpi4-20201112 kernel: [1802515.335857] device veth167e84a left promiscuous mode
Nov 27 14:54:30 rpi4-20201112 kernel: [1802515.341231] docker0: port 2(veth167e84a) entered disabled state
Nov 27 14:56:57 rpi4-20201112 kernel: [1802661.556082] docker0: port 2(vethf0757f8) entered blocking state
Nov 27 14:56:57 rpi4-20201112 kernel: [1802661.562400] docker0: port 2(vethf0757f8) entered disabled state
Nov 27 14:56:57 rpi4-20201112 kernel: [1802661.569515] device vethf0757f8 entered promiscuous mode
Nov 27 14:56:57 rpi4-20201112 kernel: [1802662.370278] eth0: renamed from vethf8f679d
Nov 27 14:56:57 rpi4-20201112 kernel: [1802662.398358] IPv6: ADDRCONF(NETDEV_CHANGE): vethf0757f8: link becomes ready
Nov 27 14:56:57 rpi4-20201112 kernel: [1802662.405813] docker0: port 2(vethf0757f8) entered blocking state
Nov 27 14:56:57 rpi4-20201112 kernel: [1802662.412155] docker0: port 2(vethf0757f8) entered forwarding state
Nov 27 14:56:58 rpi4-20201112 kernel: [1802662.610002] docker0: port 2(vethf0757f8) entered disabled state
Nov 27 14:56:58 rpi4-20201112 kernel: [1802662.616383] vethf8f679d: renamed from eth0
Nov 27 14:56:58 rpi4-20201112 kernel: [1802662.694090] docker0: port 2(vethf0757f8) entered disabled state
Nov 27 14:56:58 rpi4-20201112 kernel: [1802662.706874] device vethf0757f8 left promiscuous mode
Nov 27 14:56:58 rpi4-20201112 kernel: [1802662.712217] docker0: port 2(vethf0757f8) entered disabled state
Nov 27 14:57:20 rpi4-20201112 kernel: [1802685.105864] docker0: port 2(veth2ffb9bd) entered blocking state
Nov 27 14:57:20 rpi4-20201112 kernel: [1802685.112145] docker0: port 2(veth2ffb9bd) entered disabled state
Nov 27 14:57:20 rpi4-20201112 kernel: [1802685.119294] device veth2ffb9bd entered promiscuous mode
Nov 27 14:57:21 rpi4-20201112 kernel: [1802685.910650] eth0: renamed from veth490806b
Nov 27 14:57:21 rpi4-20201112 kernel: [1802685.942525] IPv6: ADDRCONF(NETDEV_CHANGE): veth2ffb9bd: link becomes ready
Nov 27 14:57:21 rpi4-20201112 kernel: [1802685.950000] docker0: port 2(veth2ffb9bd) entered blocking state
Nov 27 14:57:21 rpi4-20201112 kernel: [1802685.956289] docker0: port 2(veth2ffb9bd) entered forwarding state
Nov 27 14:57:21 rpi4-20201112 kernel: [1802686.161148] docker0: port 2(veth2ffb9bd) entered disabled state
Nov 27 14:57:21 rpi4-20201112 kernel: [1802686.167618] veth490806b: renamed from eth0
Nov 27 14:57:21 rpi4-20201112 kernel: [1802686.233713] docker0: port 2(veth2ffb9bd) entered disabled state
Nov 27 14:57:21 rpi4-20201112 kernel: [1802686.247583] device veth2ffb9bd left promiscuous mode
Nov 27 14:57:21 rpi4-20201112 kernel: [1802686.252898] docker0: port 2(veth2ffb9bd) entered disabled state
Nov 27 14:58:05 rpi4-20201112 kernel: [1802730.189021] docker0: port 2(vethaa2222e) entered blocking state
Nov 27 14:58:05 rpi4-20201112 kernel: [1802730.195325] docker0: port 2(vethaa2222e) entered disabled state
Nov 27 14:58:05 rpi4-20201112 kernel: [1802730.202109] device vethaa2222e entered promiscuous mode
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.070670] eth0: renamed from veth7a2ec5a
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.110966] IPv6: ADDRCONF(NETDEV_CHANGE): vethaa2222e: link becomes ready
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.118412] docker0: port 2(vethaa2222e) entered blocking state
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.124724] docker0: port 2(vethaa2222e) entered forwarding state
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.283911] docker0: port 2(vethaa2222e) entered disabled state
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.291023] veth7a2ec5a: renamed from eth0
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.358679] docker0: port 2(vethaa2222e) entered disabled state
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.371620] device vethaa2222e left promiscuous mode
Nov 27 14:58:06 rpi4-20201112 kernel: [1802731.376947] docker0: port 2(vethaa2222e) entered disabled state
Nov 27 14:58:15 rpi4-20201112 kernel: [1802739.480977] docker0: port 2(veth1a7cbfa) entered blocking state
Nov 27 14:58:15 rpi4-20201112 kernel: [1802739.487278] docker0: port 2(veth1a7cbfa) entered disabled state
Nov 27 14:58:15 rpi4-20201112 kernel: [1802739.496589] device veth1a7cbfa entered promiscuous mode
Nov 27 14:58:16 rpi4-20201112 kernel: [1802740.519045] eth0: renamed from vethc56717d
Nov 27 14:58:16 rpi4-20201112 kernel: [1802740.546432] IPv6: ADDRCONF(NETDEV_CHANGE): veth1a7cbfa: link becomes ready
Nov 27 14:58:16 rpi4-20201112 kernel: [1802740.553748] docker0: port 2(veth1a7cbfa) entered blocking state
Nov 27 14:58:16 rpi4-20201112 kernel: [1802740.559983] docker0: port 2(veth1a7cbfa) entered forwarding state
Nov 27 14:59:09 rpi4-20201112 kernel: [1802794.274795] docker0: port 2(veth1a7cbfa) entered disabled state
Nov 27 14:59:09 rpi4-20201112 kernel: [1802794.282474] vethc56717d: renamed from eth0
Nov 27 14:59:09 rpi4-20201112 kernel: [1802794.381886] docker0: port 2(veth1a7cbfa) entered disabled state
Nov 27 14:59:09 rpi4-20201112 kernel: [1802794.407544] device veth1a7cbfa left promiscuous mode
Nov 27 14:59:09 rpi4-20201112 kernel: [1802794.412959] docker0: port 2(veth1a7cbfa) entered disabled state
Nov 27 14:59:25 rpi4-20201112 kernel: [1802809.778745] docker0: port 2(vetha7b8ef9) entered blocking state
Nov 27 14:59:25 rpi4-20201112 kernel: [1802809.785047] docker0: port 2(vetha7b8ef9) entered disabled state
Nov 27 14:59:25 rpi4-20201112 kernel: [1802809.792401] device vetha7b8ef9 entered promiscuous mode
Nov 27 14:59:46 rpi4-20201112 kernel: [1802831.179112] docker0: port 2(vetha7b8ef9) entered disabled state
Nov 27 14:59:46 rpi4-20201112 kernel: [1802831.191534] device vetha7b8ef9 left promiscuous mode
Nov 27 14:59:46 rpi4-20201112 kernel: [1802831.196918] docker0: port 2(vetha7b8ef9) entered disabled state
Nov 27 14:59:58 rpi4-20201112 kernel: [1802842.896570] docker0: port 2(vethad6f767) entered blocking state
Nov 27 14:59:58 rpi4-20201112 kernel: [1802842.902860] docker0: port 2(vethad6f767) entered disabled state
Nov 27 14:59:58 rpi4-20201112 kernel: [1802842.926587] device vethad6f767 entered promiscuous mode
Nov 27 15:00:10 rpi4-20201112 kernel: [1802854.631577] eth0: renamed from veth0ef0a8b
Nov 27 15:00:10 rpi4-20201112 kernel: [1802854.659523] IPv6: ADDRCONF(NETDEV_CHANGE): vethad6f767: link becomes ready
Nov 27 15:00:10 rpi4-20201112 kernel: [1802854.666889] docker0: port 2(vethad6f767) entered blocking state
Nov 27 15:00:10 rpi4-20201112 kernel: [1802854.673176] docker0: port 2(vethad6f767) entered forwarding state
Nov 27 15:01:45 rpi4-20201112 kernel: [1802950.227179] docker0: port 2(vethad6f767) entered disabled state
Nov 27 15:01:45 rpi4-20201112 kernel: [1802950.233703] veth0ef0a8b: renamed from eth0
Nov 27 15:01:45 rpi4-20201112 kernel: [1802950.310504] docker0: port 2(vethad6f767) entered disabled state
Nov 27 15:01:45 rpi4-20201112 kernel: [1802950.328616] device vethad6f767 left promiscuous mode
Nov 27 15:01:45 rpi4-20201112 kernel: [1802950.334014] docker0: port 2(vethad6f767) entered disabled state
