user_id,event_dt,revenue
673417431271,2019-08-12 11:05:00,2.5
744791087326,2019-08-12 22:04:46,2.5
488974741575,2019-08-12 21:54:57,5.5
666122289535,2019-08-12 08:50:36,2.5
516203258446,2019-08-12 05:35:00,10.0
621826324408,2019-08-12 22:58:03,25.5
663765949045,2019-08-12 22:26:08,2.5
665310580520,2019-08-12 20:09:24,5.5
292376500433,2019-08-12 15:27:47,2.5
344647822270,2019-08-12 03:17:36,2.5
920814709777,2019-08-12 11:49:25,2.5
426916306117,2019-08-12 15:08:31,2.5
915206930974,2019-08-12 17:10:52,5.5
395850778243,2019-08-12 06:57:24,2.5
010380781294,2019-08-12 01:21:40,2.5
683289279540,2019-08-12 08:41:21,50.0
871975447320,2019-08-12 16:48:40,5.5
220567176410,2019-08-12 15:14:30,2.5
551145045178,2019-08-12 04:13:27,50.0
764098666718,2019-08-12 19:46:01,2.5
647650495042,2019-08-12 00:17:46,10.0
986020728272,2019-08-12 12:51:40,100.0
980714701888,2019-08-12 02:54:11,2.5
573631015047,2019-08-12 21:28:37,10.0
552878190812,2019-08-12 19:47:07,10.0
223839677052,2019-08-12 22:30:08,2.5
559000480885,2019-08-12 04:32:09,2.5
628301608698,2019-08-12 02:55:58,2.5
179582298057,2019-08-12 10:44:34,2.5
783841442216,2019-08-12 13:20:22,2.5
076452181653,2019-08-12 00:51:47,2.5
549192087592,2019-08-12 18:43:44,2.5
781293240097,2019-08-12 10:00:14,5.5
005220218538,2019-08-12 20:49:40,2.5
714049925272,2019-08-12 09:43:33,5.5
064496909229,2019-08-12 20:00:01,2.5
514842489219,2019-08-12 15:30:27,25.5
895971358195,2019-08-12 22:43:28,50.0
815683673662,2019-08-12 12:17:31,2.5
419507735564,2019-08-12 10:18:06,2.5
736251065084,2019-08-12 09:06:22,2.5
924185437389,2019-08-12 21:27:13,25.5
038488261369,2019-08-12 09:25:49,2.5
610545205765,2019-08-12 23:16:25,2.5
455533541690,2019-08-12 15:10:30,2.5
535257096812,2019-08-12 21:11:10,5.5
757295755995,2019-08-12 18:20:21,50.0
932610994021,2019-08-12 13:56:26,5.5
979559573925,2019-08-12 18:02:24,2.5
242101599291,2019-08-12 02:32:20,50.0
068232446290,2019-08-12 03:35:45,25.5
232207439415,2019-08-12 15:29:28,10.0
886063982858,2019-08-12 16:51:35,10.0
027263791498,2019-08-12 10:09:10,2.5
454108445259,2019-08-13 09:18:05,2.5
892083473223,2019-08-13 22:21:53,2.5
645581537800,2019-08-13 12:36:59,2.5
607222919577,2019-08-13 20:05:05,5.5
877145263129,2019-08-13 18:27:21,2.5
455857580420,2019-08-13 10:27:18,25.5
768543016216,2019-08-13 13:25:31,2.5
890124745553,2019-08-13 02:39:02,5.5
099181370310,2019-08-13 10:49:06,2.5
471218319511,2019-08-13 06:34:27,2.5
773113326212,2019-08-13 09:31:18,5.5
722795202051,2019-08-13 05:22:32,5.5
815683673662,2019-08-13 19:19:52,2.5
535257096812,2019-08-13 20:53:45,2.5
932610994021,2019-08-13 02:33:44,2.5
979559573925,2019-08-13 13:39:35,5.5
151392966919,2019-08-13 17:53:03,5.5
281854940939,2019-08-13 02:40:02,2.5
133974823280,2019-08-13 15:37:15,2.5
862469616829,2019-08-13 03:52:19,2.5
303498663242,2019-08-13 08:36:19,10.0
020068293356,2019-08-13 13:30:35,2.5
392310773374,2019-08-13 14:20:59,5.5
698204294075,2019-08-13 21:33:58,2.5
587652451492,2019-08-13 17:53:59,25.5
640766806911,2019-08-13 11:22:16,2.5
726905227883,2019-08-13 15:15:42,2.5
395909820637,2019-08-13 14:12:55,2.5
631662066922,2019-08-13 22:01:46,10.0
242636925665,2019-08-13 10:19:14,10.0
277092471797,2019-08-13 00:42:13,10.0
545993451651,2019-08-13 15:26:08,5.5
799178710383,2019-08-13 09:51:17,2.5
553145799222,2019-08-13 20:56:28,2.5
198425888516,2019-08-13 09:11:36,2.5
067883177395,2019-08-13 05:03:09,2.5
865174201404,2019-08-13 01:07:37,2.5
607829192509,2019-08-13 00:29:34,2.5
585441331278,2019-08-13 14:14:08,50.0
875218243849,2019-08-13 03:13:42,25.5
601419775067,2019-08-13 01:35:52,2.5
843652648104,2019-08-13 22:50:55,5.5
408611810381,2019-08-14 15:00:05,5.5
547558948743,2019-08-14 12:50:41,25.5
644061231357,2019-08-14 10:36:31,5.5
683289279540,2019-08-14 02:19:03,5.5
916982095560,2019-08-14 12:51:24,2.5
214385156649,2019-08-14 13:56:31,2.5
153889469259,2019-08-14 09:51:59,2.5
553145799222,2019-08-14 03:49:23,2.5
131311100089,2019-08-14 03:57:35,2.5
357121819594,2019-08-14 21:34:26,2.5
833218902488,2019-08-14 05:28:30,2.5
236788744168,2019-08-14 00:06:47,2.5
774942702157,2019-08-14 18:01:17,5.5
023906696183,2019-08-14 15:16:06,2.5
876186840909,2019-08-14 19:13:32,10.0
829585278083,2019-08-14 12:27:23,10.0
933156297719,2019-08-14 05:48:33,2.5
892262773424,2019-08-14 03:54:16,2.5
991162897018,2019-08-14 18:41:40,2.5
722714999425,2019-08-14 07:44:08,5.5
069604993467,2019-08-14 10:53:36,5.5
740281598914,2019-08-14 09:43:29,10.0
143410566071,2019-08-14 16:50:23,2.5
011093263482,2019-08-14 16:52:31,5.5
870886769597,2019-08-14 02:59:03,5.5
097473170724,2019-08-14 17:01:36,2.5
816903339565,2019-08-14 00:31:09,2.5
432032636112,2019-08-14 02:54:34,5.5
534732395553,2019-08-14 01:35:39,5.5
285297272688,2019-08-14 06:33:12,2.5
246124046014,2019-08-14 08:10:02,2.5
906384409161,2019-08-14 22:04:41,2.5
910657059874,2019-08-14 21:50:06,10.0
787664782003,2019-08-14 03:01:23,2.5
030522509857,2019-08-15 01:19:25,5.5
114651954734,2019-08-15 01:07:48,50.0
462687563601,2019-08-15 23:05:51,10.0
901711145673,2019-08-15 02:37:55,2.5
426916306117,2019-08-15 09:28:13,2.5
148215914059,2019-08-15 04:43:43,25.5
331721339230,2019-08-15 05:37:04,2.5
395183470640,2019-08-15 20:21:00,10.0
916982095560,2019-08-15 19:51:46,10.0
535257096812,2019-08-15 11:29:12,2.5
928431805594,2019-08-15 00:55:58,2.5
885373451250,2019-08-15 04:45:23,2.5
392310773374,2019-08-15 19:55:45,5.5
309229078883,2019-08-15 17:43:25,2.5
874664364721,2019-08-15 15:26:12,2.5
748490498951,2019-08-15 15:14:52,2.5
352540436260,2019-08-15 04:21:14,2.5
921617038546,2019-08-15 04:27:53,5.5
741899851896,2019-08-15 04:34:41,10.0
818071800228,2019-08-15 11:46:47,2.5
177324532788,2019-08-15 18:30:56,2.5
174285796210,2019-08-15 05:12:46,2.5
998228687677,2019-08-15 04:15:35,2.5
629285852752,2019-08-15 01:38:58,2.5
076526564829,2019-08-15 14:22:57,10.0
291908495752,2019-08-15 17:09:47,2.5
416761543867,2019-08-15 04:39:53,50.0
100445803293,2019-08-15 22:41:54,2.5
100237758201,2019-08-15 09:51:43,2.5
721028284414,2019-08-15 01:51:20,25.5
149593841596,2019-08-15 20:32:43,2.5
468474007192,2019-08-15 21:42:32,10.0
888964882130,2019-08-15 09:16:58,2.5
399303429602,2019-08-15 06:23:27,10.0
926075986619,2019-08-15 01:24:09,2.5
783808638587,2019-08-15 19:12:39,2.5
279995306311,2019-08-15 02:56:17,50.0
969386176656,2019-08-15 15:45:26,5.5
064599142415,2019-08-15 13:39:55,2.5
788523427207,2019-08-15 22:41:11,5.5
683833674401,2019-08-15 08:51:19,2.5
756948041337,2019-08-15 16:29:35,2.5
092653166598,2019-08-15 10:08:07,2.5
397954727335,2019-08-15 15:42:54,5.5
204617910729,2019-08-15 03:14:57,2.5
554636818642,2019-08-15 05:26:47,2.5
688924525997,2019-08-15 18:45:46,5.5
037434607710,2019-08-15 08:11:54,5.5
220274320882,2019-08-15 08:22:08,5.5
663259007055,2019-08-15 09:08:11,2.5
721293562861,2019-08-15 09:47:32,2.5
324785363950,2019-08-15 07:29:00,50.0
010380781294,2019-08-16 17:54:48,2.5
871975447320,2019-08-16 02:03:21,5.5
000877631528,2019-08-16 08:34:09,10.0
564272416222,2019-08-16 00:40:42,2.5
355691022942,2019-08-16 10:13:45,2.5
490615408617,2019-08-16 08:04:02,2.5
811394074896,2019-08-16 08:49:25,2.5
544871674410,2019-08-16 10:27:03,2.5
624433273769,2019-08-16 16:10:56,2.5
534732395553,2019-08-16 17:34:43,10.0
940570101237,2019-08-16 14:08:49,2.5
275882728895,2019-08-16 12:48:51,2.5
259566824918,2019-08-16 18:56:31,2.5
535277995705,2019-08-16 16:21:31,2.5
601168445189,2019-08-16 00:00:41,5.5
210713689490,2019-08-16 07:03:03,2.5
305485056954,2019-08-16 18:57:39,5.5
925106856112,2019-08-16 12:34:51,2.5
966056018088,2019-08-16 12:14:38,10.0
042781770828,2019-08-16 16:34:34,2.5
386918056740,2019-08-16 14:23:44,10.0
602187321563,2019-08-16 14:30:51,2.5
267291138948,2019-08-16 07:53:05,25.5
097993875976,2019-08-16 04:37:27,2.5
676047069469,2019-08-16 04:50:10,2.5
765938681598,2019-08-16 12:59:43,2.5
871613030751,2019-08-16 10:32:14,2.5
883987880995,2019-08-16 13:14:07,5.5
709354787825,2019-08-16 04:10:01,50.0
836363051637,2019-08-16 22:27:48,2.5
610676013718,2019-08-16 07:46:46,2.5
548724540746,2019-08-16 11:53:57,2.5
509933498954,2019-08-16 12:54:22,10.0
793067224295,2019-08-16 19:13:40,2.5
507284420290,2019-08-16 18:17:26,2.5
303650055062,2019-08-16 16:00:19,2.5
966546299549,2019-08-16 10:40:06,5.5
281139163364,2019-08-16 01:31:14,2.5
187540919866,2019-08-16 13:31:03,50.0
170180321565,2019-08-16 05:11:31,2.5
594441385929,2019-08-16 22:33:28,2.5
941327554559,2019-08-16 19:39:58,2.5
461246789955,2019-08-16 02:51:36,10.0
563436918744,2019-08-16 21:45:46,2.5
387173511990,2019-08-16 17:31:12,2.5
917318459346,2019-08-16 09:50:34,2.5
077429890038,2019-08-16 16:46:13,50.0
476237232636,2019-08-16 09:15:07,2.5
344715136375,2019-08-17 00:56:09,10.0
901711145673,2019-08-17 10:01:44,2.5
584876512481,2019-08-17 07:29:10,5.5
183691464582,2019-08-17 14:13:48,2.5
916982095560,2019-08-17 21:13:32,2.5
131981302285,2019-08-17 17:15:58,2.5
062344634547,2019-08-17 12:43:55,2.5
811394074896,2019-08-17 08:21:18,5.5
435389366762,2019-08-17 00:30:48,2.5
591214894992,2019-08-17 18:16:41,2.5
167753582771,2019-08-17 03:27:32,2.5
328877899532,2019-08-17 00:33:46,2.5
253911747340,2019-08-17 19:34:13,2.5
428386984322,2019-08-17 17:48:02,5.5
266498044674,2019-08-17 02:43:22,10.0
653462622174,2019-08-17 08:27:40,5.5
205384369781,2019-08-17 18:53:19,2.5
147046802296,2019-08-17 06:35:11,5.5
624970489240,2019-08-17 20:04:23,10.0
034709517254,2019-08-17 10:54:55,2.5
613657270015,2019-08-17 23:59:38,2.5
105407764598,2019-08-17 08:21:23,2.5
141028273360,2019-08-17 11:04:43,2.5
910256722005,2019-08-17 12:25:15,2.5
622840666253,2019-08-17 07:35:40,5.5
519927314948,2019-08-17 10:28:20,2.5
670158943319,2019-08-17 01:40:55,50.0
240486157895,2019-08-17 02:47:00,5.5
055363181699,2019-08-17 22:12:01,2.5
957788434721,2019-08-17 21:10:31,2.5
680202887451,2019-08-17 03:21:59,2.5
254666962694,2019-08-17 10:30:28,2.5
259869156339,2019-08-17 21:08:41,2.5
724650968711,2019-08-17 22:04:24,5.5
225788193020,2019-08-17 10:55:46,2.5
905778793372,2019-08-17 08:35:57,25.5
536443146858,2019-08-17 08:44:36,10.0
087840971597,2019-08-17 13:55:39,5.5
055575384074,2019-08-17 05:11:23,2.5
434629687366,2019-08-17 05:51:47,2.5
868284634853,2019-08-17 14:10:16,25.5
964710808907,2019-08-17 23:01:28,2.5
206857636250,2019-08-17 14:07:59,5.5
813742758851,2019-08-17 23:06:26,2.5
567888050900,2019-08-17 05:53:29,2.5
996388767732,2019-08-17 19:38:27,10.0
916226909028,2019-08-17 08:48:08,2.5
283722194374,2019-08-17 10:00:39,2.5
360881244021,2019-08-18 11:28:52,2.5
746528378319,2019-08-18 03:34:29,2.5
551145045178,2019-08-18 20:51:12,25.5
980714701888,2019-08-18 15:29:12,2.5
969697154499,2019-08-18 10:30:36,2.5
131311100089,2019-08-18 23:05:08,2.5
100179551265,2019-08-18 01:45:07,2.5
602412963332,2019-08-18 05:25:05,2.5
649013765661,2019-08-18 15:35:09,2.5
530869664320,2019-08-18 09:16:01,5.5
313550709612,2019-08-18 15:51:45,2.5
195307562574,2019-08-18 18:09:35,2.5
229056817278,2019-08-18 00:44:28,2.5
610676013718,2019-08-18 23:25:28,5.5
022096910456,2019-08-18 15:54:20,2.5
970536188662,2019-08-18 23:58:04,25.5
281139163364,2019-08-18 20:15:32,5.5
624970489240,2019-08-18 19:48:02,5.5
183355313112,2019-08-18 15:32:49,2.5
931808167240,2019-08-18 05:57:44,5.5
987187140406,2019-08-18 02:43:37,50.0
465558888690,2019-08-18 03:51:54,5.5
335729841708,2019-08-18 21:01:46,2.5
503994231874,2019-08-18 03:31:20,2.5
647131041312,2019-08-18 23:20:00,5.5
319086562374,2019-08-18 05:02:41,5.5
252802250634,2019-08-18 07:07:00,25.5
128636344183,2019-08-18 15:28:47,2.5
206805899598,2019-08-18 15:30:06,10.0
482563083804,2019-08-18 04:06:59,2.5
601863545892,2019-08-18 22:52:19,2.5
916226909028,2019-08-18 14:22:25,10.0
164219628151,2019-08-18 04:09:21,2.5
194684675986,2019-08-18 18:21:04,5.5
949204833914,2019-08-18 19:05:36,5.5
305438700840,2019-08-18 05:43:13,2.5
439833710990,2019-08-18 14:01:05,2.5
329185790435,2019-08-18 21:18:01,5.5
149094587557,2019-08-18 09:39:04,2.5
998463513945,2019-08-18 14:14:12,10.0
000102328065,2019-08-18 18:52:37,5.5
572745970867,2019-08-18 00:57:05,2.5
608460977826,2019-08-18 22:30:06,2.5
403662640873,2019-08-18 00:38:44,10.0
556867515166,2019-08-18 17:06:05,2.5
194108016750,2019-08-18 03:29:57,5.5
680424325207,2019-08-18 08:54:39,2.5
551564356648,2019-08-18 09:35:35,25.5
965986826919,2019-08-18 17:29:14,100.0
394531036570,2019-08-18 18:51:07,2.5
716639852681,2019-08-18 21:23:31,50.0
874960165965,2019-08-18 03:44:33,25.5
997384092604,2019-08-18 11:14:16,2.5
519486264392,2019-08-18 17:42:44,2.5
606010917936,2019-08-18 12:35:12,25.5
604586726345,2019-08-18 04:52:54,5.5
868467507182,2019-08-18 20:18:41,5.5
802304125480,2019-08-18 09:06:31,2.5
372401059246,2019-08-18 11:31:24,2.5
860914900716,2019-08-18 16:25:25,2.5
061152383016,2019-08-18 17:13:23,5.5
016810249497,2019-08-19 11:46:15,2.5
017391377039,2019-08-19 09:31:51,2.5
538601702402,2019-08-19 09:24:41,50.0
500098601720,2019-08-19 04:16:11,2.5
167483788305,2019-08-19 00:25:25,5.5
461246789955,2019-08-19 03:02:33,2.5
439681636777,2019-08-19 12:50:30,2.5
649937779292,2019-08-19 16:34:19,2.5
474359460491,2019-08-19 10:29:51,2.5
965717104573,2019-08-19 10:26:17,10.0
458027539796,2019-08-19 00:24:34,5.5
041282661344,2019-08-19 14:12:49,5.5
687591268518,2019-08-19 17:24:54,5.5
802304125480,2019-08-19 14:54:30,2.5
740512150283,2019-08-19 13:58:30,2.5
238961164598,2019-08-19 02:31:49,5.5
506297847203,2019-08-19 20:17:55,2.5
105558238823,2019-08-19 23:32:34,2.5
814254112299,2019-08-19 01:04:49,2.5
175831219407,2019-08-19 15:14:32,2.5
718020520977,2019-08-19 17:58:41,2.5
523965762785,2019-08-19 16:31:53,10.0
857695332847,2019-08-19 08:49:52,2.5
418063715945,2019-08-19 16:58:42,2.5
058896928033,2019-08-19 00:41:45,2.5
480565458804,2019-08-19 04:27:51,5.5
263118594705,2019-08-19 06:07:19,5.5
904674592423,2019-08-19 15:33:06,25.5
808864544522,2019-08-19 03:59:26,5.5
937179638895,2019-08-19 12:12:13,2.5
880714148610,2019-08-19 16:28:53,2.5
312445287290,2019-08-19 14:50:14,2.5
270602822977,2019-08-19 09:34:02,2.5
757021912169,2019-08-19 23:40:48,2.5
834827538486,2019-08-19 07:52:01,2.5
315874379146,2019-08-19 09:33:07,2.5
110030911623,2019-08-19 07:10:17,2.5
031473180362,2019-08-19 16:57:03,10.0
258500118445,2019-08-19 13:01:32,2.5
203360093773,2019-08-19 18:17:38,2.5
996524658555,2019-08-19 19:43:22,2.5
100856498327,2019-08-19 00:23:17,2.5
310351920127,2019-08-19 02:04:56,5.5
873081979947,2019-08-19 03:20:20,2.5
094530487679,2019-08-19 12:39:32,10.0
560328957442,2019-08-19 02:29:51,25.5
698181580014,2019-08-19 02:27:05,2.5
092045378795,2019-08-19 03:12:06,10.0
017991334496,2019-08-19 03:00:36,100.0
912876474750,2019-08-20 03:11:56,2.5
932865514843,2019-08-20 11:11:52,2.5
346031937826,2019-08-20 17:05:29,2.5
148215914059,2019-08-20 14:11:41,2.5
538601702402,2019-08-20 15:47:10,2.5
062344634547,2019-08-20 11:39:06,2.5
615156024572,2019-08-20 14:16:03,2.5
544871674410,2019-08-20 03:35:28,50.0
282276453920,2019-08-20 01:32:47,2.5
022096910456,2019-08-20 22:25:38,2.5
439681636777,2019-08-20 13:29:17,10.0
695882513926,2019-08-20 10:14:55,2.5
931808167240,2019-08-20 13:04:07,2.5
181583347617,2019-08-20 02:02:20,2.5
249500700377,2019-08-20 17:26:25,2.5
392782832558,2019-08-20 15:10:47,2.5
572745970867,2019-08-20 04:53:27,2.5
613770788301,2019-08-20 12:41:59,2.5
905869331581,2019-08-20 06:02:26,2.5
305869590581,2019-08-20 19:02:48,2.5
744353531879,2019-08-20 00:14:51,5.5
058896928033,2019-08-20 16:22:16,5.5
756871918819,2019-08-20 04:18:39,2.5
834827538486,2019-08-20 13:48:28,2.5
397733464526,2019-08-20 23:57:25,2.5
948217149477,2019-08-20 05:43:23,10.0
762717893610,2019-08-20 19:53:46,5.5
118763061052,2019-08-20 22:00:59,2.5
573008177534,2019-08-20 15:15:10,2.5
248001005994,2019-08-20 01:38:09,2.5
928761568149,2019-08-20 23:32:27,10.0
201841707658,2019-08-20 01:18:34,25.5
860239230280,2019-08-20 09:31:07,2.5
291298976551,2019-08-20 16:29:57,5.5
314406949486,2019-08-20 16:33:00,2.5
969395427391,2019-08-20 17:52:06,2.5
984621403442,2019-08-20 10:52:34,25.5
228129561004,2019-08-20 20:36:38,2.5
354616937567,2019-08-20 05:40:50,2.5
050710095659,2019-08-20 03:21:42,2.5
800315567046,2019-08-20 01:16:30,2.5
618994990072,2019-08-20 20:51:11,50.0
438227042793,2019-08-20 07:16:32,2.5
019542957996,2019-08-20 01:48:05,2.5
724124020582,2019-08-20 20:59:23,2.5
188514975558,2019-08-20 20:52:19,5.5
851486308500,2019-08-20 18:09:38,2.5
353659475920,2019-08-20 04:33:12,2.5
379321417530,2019-08-20 22:40:33,5.5
977898885357,2019-08-20 20:33:10,2.5
088912060110,2019-08-20 01:00:25,2.5
723258104526,2019-08-20 08:36:56,5.5
027609947459,2019-08-21 00:22:07,2.5
867527334256,2019-08-21 02:03:36,2.5
920814709777,2019-08-21 01:26:51,2.5
382476711098,2019-08-21 22:41:12,2.5
038464182450,2019-08-21 02:36:46,2.5
811394074896,2019-08-21 14:35:55,2.5
140368471049,2019-08-21 11:16:46,5.5
324898499094,2019-08-21 05:58:36,2.5
240486157895,2019-08-21 15:40:31,5.5
816481512018,2019-08-21 03:08:44,2.5
201520295321,2019-08-21 09:37:15,2.5
696574231061,2019-08-21 15:32:33,25.5
949204833914,2019-08-21 09:34:02,2.5
553052235783,2019-08-21 15:49:21,2.5
833559969324,2019-08-21 06:30:20,2.5
527318402169,2019-08-21 08:27:07,2.5
948217149477,2019-08-21 02:15:21,5.5
067940475746,2019-08-21 11:58:46,10.0
314406949486,2019-08-21 05:50:12,2.5
718508688588,2019-08-21 16:54:25,2.5
488425334413,2019-08-21 01:30:20,5.5
742127592246,2019-08-21 02:53:48,2.5
127286130629,2019-08-21 08:57:10,2.5
416404136385,2019-08-21 13:20:33,100.0
024738191736,2019-08-21 04:54:36,2.5
171597528543,2019-08-21 05:27:21,50.0
017296314333,2019-08-21 23:05:19,10.0
831043081082,2019-08-21 17:03:58,2.5
158507585572,2019-08-21 11:03:36,2.5
087695329563,2019-08-21 19:02:00,2.5
137959249724,2019-08-21 03:57:10,10.0
265624820578,2019-08-21 17:21:29,2.5
694455303474,2019-08-21 07:15:09,2.5
008381927490,2019-08-21 17:37:12,50.0
286823005242,2019-08-21 23:19:41,2.5
440168993242,2019-08-21 16:55:14,2.5
349344839526,2019-08-21 03:48:08,2.5
622741158153,2019-08-21 23:13:18,25.5
899777420075,2019-08-21 09:41:42,2.5
864280887121,2019-08-21 13:31:01,2.5
592349099745,2019-08-21 16:46:38,2.5
562349226974,2019-08-21 03:40:12,2.5
790084994232,2019-08-21 11:13:09,2.5
254024591718,2019-08-21 19:02:48,2.5
808040596387,2019-08-21 09:55:06,2.5
122802365173,2019-08-21 10:51:11,10.0
811804273679,2019-08-21 02:24:33,5.5
824854402877,2019-08-21 20:10:19,2.5
919707292315,2019-08-21 13:36:37,10.0
357274813927,2019-08-21 12:31:56,5.5
333114889287,2019-08-21 02:48:41,25.5
230792583409,2019-08-21 04:30:40,10.0
824720048838,2019-08-21 13:55:14,10.0
652995169302,2019-08-21 16:27:39,2.5
303668530595,2019-08-21 14:22:28,2.5
250427047850,2019-08-21 10:06:27,10.0
642606160977,2019-08-21 10:14:12,2.5
617426784213,2019-08-22 23:24:15,2.5
574390570251,2019-08-22 21:54:33,2.5
874354614937,2019-08-22 17:38:33,5.5
920814709777,2019-08-22 23:48:23,2.5
892083473223,2019-08-22 03:10:55,2.5
010380781294,2019-08-22 16:03:38,2.5
148215914059,2019-08-22 09:43:22,2.5
