acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
0.0519,0.306,200293.0,0.722,0.0,C,0.1169999999999999,-5.962999999999999,Major,0.034,174.732,0.41,Rock
0.0132,0.613,265867.0,0.72,0.0,C,0.104,-7.957000000000001,Major,0.0425,117.341,0.561,Rock
0.0004379999999999,0.66,184413.0,0.638,0.0191,C,0.107,-6.827000000000001,Major,0.0379,108.004,0.5579999999999999,Rock
0.00045,0.603,229933.0,0.8859999999999999,0.0,F,0.26,-3.777,Minor,0.0837,126.025,0.395,Rock
0.311,0.695,222261.0,0.927,0.0,A,0.954,-4.855,Major,0.0524,103.188,0.826,Rock
0.3389999999999999,0.479,228227.0,0.706,1.32e-06,B,0.332,-7.282,Major,0.0527,148.02,0.481,Rock
0.674,0.346,258000.0,0.509,7.97e-05,C#,0.0685,-7.693,Minor,0.0514,143.437,0.115,Rock
0.0138,0.5589999999999999,172987.0,0.784,0.0,G,0.0619,-7.051,Major,0.0428,160.017,0.867,Rock
0.000426,0.391,229867.0,0.8009999999999999,0.000208,F#,0.0662,-5.102,Minor,0.0813,146.72899999999998,0.341,Rock
4.93e-05,0.3279999999999999,233987.0,0.939,0.0065,D,0.337,-1.654,Minor,0.0423,185.971,0.3289999999999999,Rock
0.266,0.7070000000000001,221626.0,0.6940000000000001,1.04e-06,F,0.283,-5.381,Minor,0.0329,115.993,0.518,Rock
0.0698,0.402,198373.0,0.759,0.0,A#,0.193,-7.685,Minor,0.134,88.085,0.579,Rock
0.0314,0.3229999999999999,223067.0,0.8059999999999999,1.11e-05,G,0.181,-6.553999999999999,Minor,0.0769,124.615,0.5479999999999999,Rock
0.0139,0.303,449253.0,0.613,0.0,E,0.109,-8.082,Major,0.0354,161.864,0.115,Rock
0.0798,0.312,199467.0,0.8440000000000001,0.0231,G,0.0793,-7.085,Major,0.0511,97.039,0.626,Rock
0.0112,0.775,210347.0,0.6779999999999999,0.0105,G,0.125,-6.915,Major,0.0351,147.847,0.93,Rock
0.00303,0.498,205937.0,0.8440000000000001,0.0,G,0.355,-5.162999999999999,Minor,0.0474,103.97,0.469,Rock
0.742,0.557,227760.0,0.406,0.0,E,0.113,-7.082999999999999,Major,0.0278,131.96,0.222,Rock
0.843,0.237,192987.0,0.462,0.0585,C,0.0964,-7.79,Major,0.0308,149.178,0.3379999999999999,Rock
0.000897,0.596,211440.0,0.315,0.00106,G,0.121,-15.003,Major,0.0305,99.807,0.3429999999999999,Rock
0.0566,0.537,181210.0,0.693,0.0,A,0.146,-5.256,Major,0.0847,176.00400000000002,0.581,Rock
0.615,0.4039999999999999,-1.0,0.272,0.000907,C,0.13,-10.575,Major,0.0445,126.18,0.119,Rock
0.00133,0.445,162107.0,0.973,0.0,E,0.364,-4.334,Minor,0.1169999999999999,157.986,0.491,Rock
0.00977,0.391,210851.0,0.8,3.08e-06,D,0.3289999999999999,-2.761,Major,0.0523,83.81,0.3979999999999999,Rock
0.000436,0.55,240213.0,0.8740000000000001,1.02e-05,E,0.206,-4.046,Major,0.0321,121.61,0.318,Rock
0.00288,0.396,239867.0,0.612,4.71e-05,F#,0.233,-8.039,Major,0.0277,146.759,0.241,Rock
0.000841,0.504,188547.0,0.948,3.95e-06,F,0.3829999999999999,-3.712,Major,0.0856,154.292,0.596,Rock
0.287,0.677,237388.0,0.45,0.00185,C#,0.0992,-9.352,Major,0.0325,119.912,0.432,Rock
0.161,0.5820000000000001,217200.0,0.6629999999999999,0.0,E,0.198,-6.547000000000001,Minor,0.0828,170.82,0.695,Rock
0.29,0.623,-1.0,0.741,0.0,G#,0.122,-3.694,Major,0.0315,135.839,0.515,Rock
0.00312,0.65,224560.0,0.449,1.94e-05,C,0.5479999999999999,-7.555,Major,0.0281,89.641,0.6990000000000001,Rock
0.0001149999999999,0.357,197187.0,0.69,0.0016699999999999,C#,0.1009999999999999,-2.6260000000000003,Major,0.044,116.91,0.308,Rock
0.209,0.347,281147.0,0.8029999999999999,4.36e-06,A,0.122,-4.923,Major,0.0416,85.36200000000001,0.672,Rock
0.327,0.547,383733.0,0.7240000000000001,1.3e-06,A,0.108,-6.818,Major,0.0441,120.357,0.8059999999999999,Rock
0.3,0.77,193373.0,0.585,0.0,C,0.1159999999999999,-8.06,Major,0.0285,116.994,0.912,Rock
0.856,0.502,227706.0,0.4,0.000375,G,0.3329999999999999,-13.697,Minor,0.0294,127.182,0.435,Rock
0.936,0.581,-1.0,0.28,1.56e-05,E,0.305,-9.091,Minor,0.0381,137.83100000000002,0.813,Rock
0.0725,0.6409999999999999,-1.0,0.792,0.513,G,0.175,-6.452999999999999,Major,0.0272,87.069,0.67,Rock
0.362,0.497,217960.0,0.611,0.0,G,0.08,-7.097,Major,0.0329,130.045,0.3,Rock
0.7929999999999999,0.302,350526.0,0.311,0.963,C#,0.106,-14.009,Major,0.0349,113.963,0.0396,Rock
0.00227,0.5870000000000001,234668.0,0.833,0.0,C,0.119,-4.999,Major,0.0412,111.993,0.591,Rock
0.027,0.596,244960.0,0.557,1.64e-05,C,0.0914,-6.401,Major,0.0299,124.023,0.314,Rock
0.00215,0.524,184733.0,0.877,0.0,C#,0.182,-5.157,Major,0.0414,81.991,0.5660000000000001,Rock
0.0234,0.5379999999999999,181049.0,0.953,0.00126,A,0.113,-5.611000000000001,Minor,0.0559999999999999,100.033,0.74,Rock
0.0383,0.535,263573.0,0.7659999999999999,3.83e-05,F,0.118,-5.662999999999999,Major,0.0257,101.165,0.421,Rock
0.0306,0.638,204498.0,0.7290000000000001,0.0,A#,0.124,-4.3660000000000005,Major,0.0353,143.963,0.589,Rock
0.025,0.7440000000000001,207200.0,0.721,0.0466,C,0.155,-7.007999999999999,Major,0.0899,157.188,0.965,Rock
0.47,0.615,256360.0,0.502,0.00116,G,0.375,-9.462,Minor,0.043,119.184,0.7390000000000001,Rock
0.00109,0.451,-1.0,0.929,0.00785,F,0.442,-5.021,Major,0.0549,135.767,0.3779999999999999,Rock
0.0004219999999999,0.637,208880.0,0.877,7.13e-06,G,0.102,-6.567,Major,0.0304,142.17600000000002,0.8740000000000001,Rock
0.00313,0.551,271560.0,0.643,0.00385,E,0.421,-13.091,Major,0.0353,128.661,0.514,Rock
2.39e-05,0.104,276662.0,0.794,1.46e-05,A,0.355,-4.353,Minor,0.0426,83.97200000000001,0.179,Rock
0.0929,0.497,365627.0,0.349,0.0279999999999999,G,0.259,-14.0,Major,0.0297,113.762,0.421,Rock
0.00379,0.524,220202.0,0.997,0.0,F#,0.241,-1.394,Major,0.107,129.965,0.371,Rock
0.759,0.7440000000000001,160000.0,0.845,0.2319999999999999,E,0.1,-7.422000000000001,Minor,0.253,75.221,0.7490000000000001,Rock
0.193,0.55,217080.0,0.5429999999999999,0.0,C,0.0994,-6.986000000000001,Major,0.0287,138.003,0.208,Rock
0.00155,0.544,227027.0,0.802,7.340000000000001e-05,E,0.122,-4.152,Major,0.0282,130.02200000000002,0.59,Rock
0.034,0.521,215973.0,0.933,2.07e-05,B,0.33,-4.874,Minor,0.179,169.842,0.607,Rock
0.1009999999999999,0.63,224960.0,0.598,0.0058,A#,0.165,-6.292999999999999,Major,0.0273,144.013,0.262,Rock
0.0716,0.711,208733.0,0.7959999999999999,0.0045,A#,0.262,-5.87,Major,0.0341,109.991,0.901,Rock
0.00351,0.422,205427.0,0.953,1.03e-06,D#,0.575,-5.9270000000000005,Major,0.123,152.009,0.2,Rock
0.316,0.595,-1.0,0.7559999999999999,0.00196,D,0.349,-5.3020000000000005,Major,0.0481,87.584,0.833,Rock
0.0288,0.324,170240.0,0.95,0.0,A,0.368,-4.888999999999999,Major,0.205,186.346,0.657,Rock
0.000145,0.175,225547.0,0.995,2.5e-06,F#,0.214,1.023,Minor,0.211,184.066,0.303,Rock
0.000303,0.415,235693.0,0.728,0.000106,B,0.595,-5.568,Minor,0.0303,154.99200000000002,0.703,Rock
0.207,0.8320000000000001,226324.0,0.6709999999999999,0.0,D#,0.115,-6.579,Minor,0.0548,136.016,0.903,Rock
0.267,0.406,320010.0,0.351,0.000893,A,0.0967,-7.871,Major,0.0311,118.633,0.246,Rock
0.507,0.626,330373.0,0.7140000000000001,0.000851,C,0.1009999999999999,-3.824,Major,0.0259,99.907,0.484,Rock
0.0185,0.591,238387.0,0.73,0.0,D,0.3329999999999999,-6.178999999999999,Major,0.0422,99.943,0.209,Rock
0.0556,0.6890000000000001,-1.0,0.902,0.0,C,0.153,-4.769,Major,0.0372,120.045,0.581,Rock
0.124,0.626,233507.0,0.565,0.0,A,0.0811,-10.027,Major,0.0271,116.61,0.924,Rock
0.0173,0.611,-1.0,0.795,0.0,F#,0.1159999999999999,-3.428,Major,0.04,95.759,0.3829999999999999,Rock
0.0824,0.433,219517.0,0.73,2.01e-06,G#,0.105,-4.933,Major,0.0315,84.13799999999999,0.346,Rock
0.708,0.369,248440.0,0.365,0.0343,E,0.108,-9.869,Major,0.0451,181.019,0.222,Rock
0.0523,0.688,150893.0,0.757,0.0,C#,0.0902,-5.202000000000001,Minor,0.0612,120.031,0.941,Rock
0.00522,0.601,230853.0,0.752,0.00732,D,0.337,-6.626,Minor,0.032,93.988,0.735,Rock
0.379,0.47,278907.0,0.8059999999999999,0.0624,D,0.86,-7.165,Major,0.0369,132.359,0.787,Rock
0.203,0.483,269667.0,0.625,0.0,A,0.0484,-3.848,Major,0.027,167.975,0.366,Rock
0.4029999999999999,0.64,188840.0,0.5329999999999999,0.0,F,0.176,-9.846,Major,0.0264,135.224,0.652,Rock
0.316,0.708,164520.0,0.708,0.0,F#,0.361,-5.12,Minor,0.0266,95.031,0.667,Rock
0.3279999999999999,0.497,240213.0,0.6609999999999999,0.000317,A,0.211,-9.047,Major,0.0361,180.225,0.894,Rock
0.00267,0.442,239451.0,0.892,7.92e-06,A,0.0758,-6.431,Minor,0.086,151.914,0.237,Rock
0.0976,0.51,294093.0,0.595,0.0176,D,0.3379999999999999,-11.021,Major,0.0378,131.761,0.64,Rock
0.0571,0.8370000000000001,254800.0,0.478,0.00129,F#,0.0569,-5.861000000000001,Minor,0.0627,78.74600000000001,0.81,Rock
0.444,0.579,245640.0,0.605,0.000645,C#,0.11,-6.686,Major,0.0328,121.793,0.74,Rock
0.778,0.413,-1.0,0.792,0.292,B,0.0727,-7.951,Major,0.261,138.22799999999998,0.0386,Rock
0.599,0.7929999999999999,211022.0,0.56,0.0,G,0.0952,-8.922,Minor,0.0324,123.011,0.862,Rock
0.21,0.5479999999999999,197520.0,0.64,0.000328,A#,0.08,-6.285,Minor,0.0306,108.326,0.392,Rock
0.183,0.3989999999999999,-1.0,0.914,0.367,D,0.244,-4.591,Major,0.0319,94.511,0.691,Rock
0.846,0.414,247053.0,0.295,0.0,A#,0.079,-9.271,Minor,0.033,125.833,0.218,Rock
0.317,0.429,-1.0,0.789,3.4e-05,A,0.128,-4.948,Major,0.0905,126.746,0.51,Rock
0.434,0.545,-1.0,0.472,0.0,B,0.0684,-7.552,Major,0.0279,134.02700000000002,0.193,Rock
0.0248,0.574,182320.0,0.701,3.12e-05,B,0.313,-6.037999999999999,Minor,0.0572,145.069,0.25,Rock
0.306,0.779,140116.0,0.5720000000000001,0.7390000000000001,E,0.106,-9.259,Major,0.0396,114.994,0.967,Rock
0.326,0.419,91760.0,0.152,0.0034,C,0.113,-12.126,Major,0.0277,80.608,0.239,Rock
0.674,0.705,222146.0,0.347,0.0,D,0.12,-8.249,Major,0.0301,80.057,0.36,Rock
0.672,0.633,254867.0,0.7040000000000001,0.179,B,0.105,-7.697,Major,0.0276,104.958,0.342,Rock
0.382,0.7020000000000001,220920.0,0.846,0.306,G,0.187,-6.555,Major,0.0296,142.433,0.949,Rock
0.0558,0.6,196116.0,0.8109999999999999,6.82e-06,F,0.109,-7.693,Major,0.0788,124.303,0.622,Rock
0.0156,0.711,248640.0,0.924,0.0,G,0.114,-3.398,Major,0.0282,108.033,0.912,Rock
0.00962,0.3379999999999999,223667.0,0.887,0.011,D,0.556,-8.873,Major,0.0438,206.255,0.3989999999999999,Rock
0.0146,0.506,290093.0,0.523,0.2319999999999999,E,0.0874,-6.809,Major,0.0302,154.053,0.348,Rock
0.0198,0.5479999999999999,158507.0,0.981,0.0,D#,0.1119999999999999,-2.745,Major,0.0475,141.037,0.7,Rock
0.306,0.479,208840.0,0.733,2.4e-05,C,0.414,-8.753,Major,0.0256,99.307,0.8059999999999999,Rock
0.000249,0.521,396823.0,0.916,0.00116,B,0.948,-6.822,Major,0.0467,81.99799999999999,0.3979999999999999,Rock
0.4029999999999999,0.5589999999999999,220893.0,0.665,0.0,G,0.14,-6.233,Major,0.027,75.023,0.397,Rock
0.00851,0.703,247829.0,0.785,0.0479,E,0.178,-7.632999999999999,Major,0.0459,105.857,0.5920000000000001,Rock
0.138,0.5479999999999999,346333.0,0.539,1.83e-05,E,0.1639999999999999,-6.67,Minor,0.0247,74.956,0.435,Rock
4.81e-05,0.547,-1.0,0.944,0.0451,E,0.195,-3.304,Minor,0.0507,93.966,0.364,Rock
0.00246,0.6940000000000001,148092.0,0.615,0.0267,C#,0.136,-6.296,Major,0.1159999999999999,142.035,0.593,Rock
0.431,0.7020000000000001,-1.0,0.244,0.00867,E,0.0963,-15.286,Minor,0.0355,141.317,0.444,Rock
0.0117,0.731,264400.0,0.6509999999999999,0.0,C,0.052,-8.755,Major,0.0705,77.866,0.615,Rock
0.063,0.6409999999999999,189467.0,0.894,0.0,F#,0.355,-4.166,Minor,0.0651,92.0,0.902,Rock
0.0326,0.545,224169.0,0.805,0.0,C,0.7809999999999999,-5.792000000000001,Major,0.0491,110.008,0.727,Rock
0.00664,0.66,203413.0,0.944,0.416,D,0.787,-3.681,Major,0.0514,127.028,0.677,Rock
0.000237,0.486,230928.0,0.8690000000000001,2.6e-05,D,0.0983,-4.013,Major,0.045,121.866,0.114,Rock
0.8909999999999999,0.311,106233.0,0.0765,0.973,C,0.114,-21.822,Major,0.0363,89.087,0.0412,Rock
0.0163,0.7929999999999999,247644.0,0.539,1.06e-05,G,0.031,-6.075,Minor,0.0494,79.985,0.682,Rock
0.723,0.647,125040.0,0.56,0.0,A,0.118,-8.809,Major,0.0387,120.418,0.913,Rock
0.799,0.444,228147.0,0.3979999999999999,0.0,F#,0.114,-8.01,Major,0.03,79.874,0.361,Rock
0.00628,0.397,181173.0,0.962,0.0,A,0.238,-3.386,Major,0.0639,177.92700000000002,0.542,Rock
0.33,0.505,243132.0,0.698,0.0887,C,0.0966,-5.563,Major,0.0297,115.013,0.599,Rock
0.186,0.395,177680.0,0.675,0.0,G,0.0735,-6.57,Major,0.0387,137.649,0.3229999999999999,Rock
0.0315,0.54,228387.0,0.773,0.0,D,0.176,-3.627,Major,0.0288,130.952,0.381,Rock
0.0266,0.512,251856.0,0.685,0.0,D#,0.309,-5.779,Major,0.0312,139.97,0.369,Rock
0.0148,0.439,236933.0,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,0.551,Rock
0.0626,0.36,264067.0,0.505,9.22e-05,G,0.172,-9.129,Major,0.026,74.807,0.317,Rock
0.976,0.355,-1.0,0.074,0.928,D,0.0892,-17.67,Major,0.0317,77.003,0.0605,Rock
0.979,0.5710000000000001,307698.0,0.172,0.275,G,0.124,-20.7,Major,0.0318,90.972,0.297,Rock
0.7120000000000001,0.754,220280.0,0.3379999999999999,0.0769,F,0.121,-12.836,Major,0.0289,98.034,0.545,Rock
0.0553,0.586,329600.0,0.514,5.04e-05,E,0.2019999999999999,-5.772,Major,0.0283,160.094,0.3339999999999999,Rock
0.478,0.445,217747.0,0.446,0.0221,C#,0.115,-9.661,Major,0.025,71.583,0.216,Rock
0.736,0.78,-1.0,0.565,0.0026899999999999,D#,0.063,-7.32,Minor,0.0306,101.967,0.365,Rock
0.0096099999999999,0.5820000000000001,231707.0,0.529,0.000554,B,0.113,-7.637,Major,0.0248,166.134,0.5670000000000001,Rock
0.155,0.626,170720.0,0.512,4.6500000000000005e-05,C#,0.215,-9.15,Minor,0.0247,92.225,0.73,Rock
0.315,0.589,194720.0,0.8859999999999999,0.0001419999999999,D,0.044,-5.071000000000001,Major,0.0349,74.023,0.976,Rock
0.000162,0.505,242653.0,0.947,1.35e-06,G#,0.1,-3.498,Major,0.0944,120.023,0.23,Rock
9.45e-05,0.595,222667.0,0.636,0.0529,F,0.196,-5.981,Minor,0.0312,112.008,0.147,Rock
0.397,0.29,399267.0,0.455,2.26e-06,G,0.065,-8.667,Minor,0.0309,143.436,0.204,Rock
0.182,0.4039999999999999,245933.0,0.5710000000000001,2.08e-05,C,0.129,-5.069,Major,0.0303,147.01,0.29,Rock
0.24,0.275,261627.0,0.4429999999999999,0.0,G,0.139,-8.724,Major,0.0318,71.986,0.291,Rock
6.93e-06,0.357,202093.0,0.959,3.91e-05,D,0.0825,-4.081,Minor,0.113,179.644,0.364,Rock
0.353,0.65,212840.0,0.759,0.0,C#,0.155,-4.932,Major,0.0355,121.454,0.943,Rock
0.43,0.6970000000000001,252373.0,0.6559999999999999,4.66e-05,A,0.221,-7.062,Minor,0.0283,119.632,0.8809999999999999,Rock
0.00362,0.429,305345.0,0.873,0.299,F,0.111,-6.121,Major,0.0539,79.529,0.439,Rock
0.358,0.6940000000000001,-1.0,0.7240000000000001,0.000381,F,0.138,-8.125,Major,0.0282,119.313,0.8440000000000001,Rock
0.00163,0.585,204813.0,0.731,0.0,B,0.0462,-5.186,Major,0.0376,133.981,0.804,Rock
0.0831,0.54,204507.0,0.615,0.00472,G#,0.118,-7.479,Major,0.0724,144.87,0.451,Rock
0.103,0.723,187881.0,0.795,0.0,C#,0.087,-5.7170000000000005,Minor,0.193,148.04399999999998,0.537,Rock
0.6559999999999999,0.669,154827.0,0.684,3.17e-06,G,0.105,-6.792000000000001,Major,0.0344,149.947,0.722,Rock
0.0354,0.733,319227.0,0.7809999999999999,0.261,C#,0.0878,-8.274,Minor,0.0367,121.614,0.965,Rock
0.0385,0.595,220147.0,0.823,1.35e-06,D,0.0984,-5.864,Major,0.0483,108.99,0.745,Rock
0.0016699999999999,0.451,153800.0,0.889,0.00215,C#,0.258,-2.693,Major,0.261,131.07299999999998,0.586,Rock
0.0271,0.691,222000.0,0.754,0.0719,B,0.8809999999999999,-8.136000000000001,Major,0.0372,144.085,0.924,Rock
0.758,0.679,188280.0,0.63,7.06e-05,D,0.111,-6.83,Major,0.158,123.082,0.5579999999999999,Rock
0.505,0.585,236240.0,0.3379999999999999,0.000125,D,0.136,-10.887,Minor,0.0335,138.131,0.477,Rock
0.0616,0.467,346693.0,0.774,0.289,A,0.108,-6.569,Minor,0.0485,135.006,0.0916,Rock
0.083,0.503,-1.0,0.8240000000000001,0.0,D#,0.21,-4.039,Major,0.0524,161.981,0.4479999999999999,Rock
0.0492,0.6679999999999999,212440.0,0.921,0.00517,G,0.0877,-3.727,Major,0.0439,120.0,0.782,Rock
0.332,0.488,262406.0,0.282,6.05e-05,A,0.105,-15.105,Major,0.0333,81.775,0.522,Rock
3.33e-05,0.421,359520.0,0.892,0.00331,G,0.141,-4.235,Major,0.0564,95.866,0.3979999999999999,Rock
0.24,0.777,271240.0,0.8420000000000001,7.32e-05,E,0.0775,-6.167000000000001,Major,0.04,128.388,0.8640000000000001,Rock
0.0657,0.259,-1.0,0.737,5.36e-06,E,0.0521,-11.487,Major,0.0401,175.06799999999998,0.8590000000000001,Rock
0.119,0.659,211080.0,0.727,0.00427,E,0.1,-8.638,Minor,0.0455,166.16299999999998,0.748,Rock
0.794,0.524,186453.0,0.723,0.6459999999999999,C,0.0891,-5.457999999999999,Major,0.0751,116.617,0.562,Rock
0.119,0.485,-1.0,0.591,0.00278,A#,0.0787,-3.888,Major,0.0453,160.336,0.636,Rock
0.00131,0.528,-1.0,0.86,0.25,B,0.251,-8.033,Minor,0.0397,123.12,0.49,Rock
0.659,0.532,214240.0,0.495,0.0,A#,0.0754,-6.662000000000001,Major,0.0343,124.936,0.308,Rock
0.0181,0.6990000000000001,262107.0,0.77,0.000138,F,0.0644,-7.657999999999999,Minor,0.036,101.984,0.589,Rock
0.00605,0.5539999999999999,240453.0,0.8640000000000001,0.0,A,0.132,-5.062,Major,0.0394,112.523,0.299,Rock
0.00501,0.433,240760.0,0.965,0.0027,C,0.315,-4.203,Major,0.147,131.963,0.0796,Rock
3.61e-05,0.469,191522.0,0.894,0.535,G#,0.512,-4.981,Major,0.0508,162.981,0.476,Rock
0.00611,0.478,208625.0,0.7759999999999999,0.000197,A,0.0924,-4.972,Major,0.115,175.975,0.778,Rock
0.794,0.295,191000.0,0.15,0.208,C#,0.103,-10.243,Minor,0.0325,137.393,0.131,Rock
0.00245,0.5870000000000001,293893.0,0.971,5.09e-05,E,0.0416,-3.431,Major,0.153,129.947,0.379,Rock
0.000478,0.569,-1.0,0.7659999999999999,0.0036299999999999,F,0.0968,-6.329,Major,0.108,84.956,0.471,Rock
0.0483,0.498,227400.0,0.68,0.0,D,0.1689999999999999,-5.34,Major,0.0332,160.043,0.695,Rock
0.372,0.28,-1.0,0.42,8.87e-06,E,0.134,-9.553,Minor,0.0366,65.13,0.148,Rock
0.174,0.568,213600.0,0.7140000000000001,0.0,G,0.0429,-7.138999999999999,Major,0.0445,146.338,0.955,Rock
0.00952,0.482,231973.0,0.926,0.0,G,0.311,-4.789,Major,0.0549,130.007,0.371,Rock
0.034,0.51,207142.0,0.759,0.0,A,0.077,-4.854,Major,0.1009999999999999,91.123,0.237,Rock
0.135,0.556,290827.0,0.765,0.732,G,0.149,-7.474,Major,0.0319,125.72,0.499,Rock
0.667,0.192,75347.0,0.314,0.268,G,0.31,-15.247,Major,0.032,94.528,0.265,Rock
0.2239999999999999,0.524,176467.0,0.7090000000000001,0.193,G,0.0849,-5.874,Major,0.0632,108.68,0.584,Rock
0.0041,0.515,248800.0,0.867,7.5e-06,G,0.076,-6.131,Major,0.0391,129.971,0.134,Rock
0.000264,0.413,218933.0,0.873,0.0025,G#,0.204,-4.151,Major,0.0535,116.681,0.481,Rock
0.184,0.679,-1.0,0.513,0.0242,G,0.177,-9.2,Major,0.0417,114.225,0.5539999999999999,Rock
0.0142,0.54,224760.0,0.902,0.0,C#,0.0756,-3.577,Major,0.0442,75.033,0.6920000000000001,Rock
0.0821,0.7929999999999999,166049.0,0.561,0.0028899999999999,C#,0.0659,-7.957000000000001,Minor,0.0303,115.035,0.652,Rock
0.184,0.6579999999999999,187067.0,0.7759999999999999,1.52e-06,D,0.0888,-5.651,Major,0.0308,93.941,0.731,Rock
0.000185,0.6629999999999999,187133.0,0.8390000000000001,4.65e-06,C,0.0808,-4.453,Major,0.0695,135.155,0.75,Rock
0.325,0.828,216015.0,0.6890000000000001,0.0384,G,0.0808,-7.877999999999999,Major,0.0326,123.931,0.853,Rock
0.1889999999999999,0.512,304427.0,0.5429999999999999,0.000649,G,0.3229999999999999,-6.857,Major,0.0343,114.965,0.236,Rock
0.172,0.532,659267.0,0.4589999999999999,6.61e-05,A,0.0472,-10.329,Major,0.0307,98.196,0.597,Rock
4.58e-05,0.496,255080.0,0.878,9.4e-05,A#,0.268,-4.822,Minor,0.0549,79.029,0.5479999999999999,Rock
0.109,0.512,153467.0,0.426,0.00225,G,0.764,-14.081,Major,0.0449,132.495,0.7,Rock
0.0559,0.5870000000000001,-1.0,0.82,7.28e-06,G#,0.0777,-5.662000000000001,Major,0.0414,95.011,0.604,Rock
0.2689999999999999,0.45,297320.0,0.356,0.515,A#,0.0944,-13.692,Minor,0.0337,179.937,0.0839,Rock
0.494,0.259,491573.0,0.326,0.00109,A,0.0903,-11.061,Major,0.0295,72.968,0.0831,Rock
0.188,0.745,152453.0,0.6559999999999999,0.00337,A#,0.0941,-6.393,Major,0.0405,105.318,0.858,Rock
0.0106,0.598,187813.0,0.914,1.22e-06,E,0.369,-3.752,Major,0.0878,103.972,0.531,Rock
1.6800000000000002e-05,0.289,-1.0,0.955,3.570000000000001e-05,C,0.152,-2.76,Minor,0.0966,163.947,0.252,Rock
0.356,0.557,189600.0,0.721,0.0,E,0.146,-5.134,Minor,0.0416,125.324,0.392,Rock
0.0426,0.534,250347.0,0.933,0.0,A,0.196,-3.45,Major,0.0437,142.062,0.583,Rock
0.000136,0.457,201680.0,0.941,3.12e-06,F#,0.0896,-5.174,Major,0.0339,154.03799999999998,0.7040000000000001,Rock
